scenario_id,scenario_type,GeneSymbol,scenario_rank,scenario_score,formal_rank,in_formal_top30
deterministic_jitter_175,deterministic_weight_jitter_pm25pct,HSP90AA1,20,0.5780731488881932,13.0,True
deterministic_jitter_175,deterministic_weight_jitter_pm25pct,MDM4,21,0.5697562566253718,21.0,True
deterministic_jitter_175,deterministic_weight_jitter_pm25pct,CCNB1,22,0.5693671796264786,25.0,True
deterministic_jitter_175,deterministic_weight_jitter_pm25pct,AURKB,23,0.5685781635770931,29.0,True
deterministic_jitter_175,deterministic_weight_jitter_pm25pct,TBXAS1,24,0.5662631885055049,28.0,True
deterministic_jitter_175,deterministic_weight_jitter_pm25pct,GSK3B,25,0.5626099223567974,24.0,True
deterministic_jitter_175,deterministic_weight_jitter_pm25pct,G6PD,26,0.5577563385238617,26.0,True
deterministic_jitter_175,deterministic_weight_jitter_pm25pct,MPO,27,0.5550292642823806,22.0,True
deterministic_jitter_175,deterministic_weight_jitter_pm25pct,PRKDC,28,0.5479742475712346,23.0,True
deterministic_jitter_175,deterministic_weight_jitter_pm25pct,PIK3CG,29,0.5440279953378613,30.0,True
deterministic_jitter_175,deterministic_weight_jitter_pm25pct,FLT3,30,0.5432403927101781,,False
deterministic_jitter_176,deterministic_weight_jitter_pm25pct,CDK6,1,0.787110313828732,1.0,True
deterministic_jitter_176,deterministic_weight_jitter_pm25pct,CA2,2,0.7734625074644985,2.0,True
deterministic_jitter_176,deterministic_weight_jitter_pm25pct,HSP90AB1,3,0.7357370947991431,3.0,True
deterministic_jitter_176,deterministic_weight_jitter_pm25pct,PARP1,4,0.6832319334285738,4.0,True
deterministic_jitter_176,deterministic_weight_jitter_pm25pct,ACHE,5,0.6613311583515007,5.0,True
deterministic_jitter_176,deterministic_weight_jitter_pm25pct,HIF1A,6,0.6237383007150064,6.0,True
deterministic_jitter_176,deterministic_weight_jitter_pm25pct,KIT,7,0.6204103205302951,7.0,True
deterministic_jitter_176,deterministic_weight_jitter_pm25pct,CDK4,8,0.5954352012210258,8.0,True
deterministic_jitter_176,deterministic_weight_jitter_pm25pct,APEX1,9,0.5894636358836007,10.0,True
deterministic_jitter_176,deterministic_weight_jitter_pm25pct,HSP90AA1,10,0.5890404576640619,13.0,True
deterministic_jitter_176,deterministic_weight_jitter_pm25pct,CDK2,11,0.587999270657111,9.0,True
deterministic_jitter_176,deterministic_weight_jitter_pm25pct,TOP2A,12,0.5835911116539214,12.0,True
deterministic_jitter_176,deterministic_weight_jitter_pm25pct,CHEK1,13,0.5794626793175632,14.0,True
deterministic_jitter_176,deterministic_weight_jitter_pm25pct,SYK,14,0.5760219777934323,11.0,True
deterministic_jitter_176,deterministic_weight_jitter_pm25pct,PTPN11,15,0.5701591709449113,17.0,True
deterministic_jitter_176,deterministic_weight_jitter_pm25pct,PTGS2,16,0.5684227275972592,18.0,True
deterministic_jitter_176,deterministic_weight_jitter_pm25pct,ARG1,17,0.5639080266868871,19.0,True
deterministic_jitter_176,deterministic_weight_jitter_pm25pct,SIGMAR1,18,0.5621318947403822,15.0,True
deterministic_jitter_176,deterministic_weight_jitter_pm25pct,TERT,19,0.5605542360099344,16.0,True
deterministic_jitter_176,deterministic_weight_jitter_pm25pct,MDM4,20,0.5591823655448893,21.0,True
deterministic_jitter_176,deterministic_weight_jitter_pm25pct,PRKDC,21,0.5572286758011332,23.0,True
deterministic_jitter_176,deterministic_weight_jitter_pm25pct,CD38,22,0.5557380234707736,20.0,True
deterministic_jitter_176,deterministic_weight_jitter_pm25pct,MPO,23,0.5476820733024801,22.0,True
deterministic_jitter_176,deterministic_weight_jitter_pm25pct,CCNB1,24,0.5458174057675552,25.0,True
deterministic_jitter_176,deterministic_weight_jitter_pm25pct,G6PD,25,0.539803275823131,26.0,True
deterministic_jitter_176,deterministic_weight_jitter_pm25pct,MIF,26,0.5385431673768402,27.0,True
deterministic_jitter_176,deterministic_weight_jitter_pm25pct,TP53,27,0.5378919921938808,,False
deterministic_jitter_176,deterministic_weight_jitter_pm25pct,TBXAS1,28,0.5370829316088006,28.0,True
deterministic_jitter_176,deterministic_weight_jitter_pm25pct,HDAC1,29,0.536617122490805,,False
deterministic_jitter_176,deterministic_weight_jitter_pm25pct,PGD,30,0.5350464234755462,,False
deterministic_jitter_177,deterministic_weight_jitter_pm25pct,CDK6,1,0.7869285928169545,1.0,True
deterministic_jitter_177,deterministic_weight_jitter_pm25pct,CA2,2,0.772008860300137,2.0,True
deterministic_jitter_177,deterministic_weight_jitter_pm25pct,HSP90AB1,3,0.700633253138722,3.0,True
deterministic_jitter_177,deterministic_weight_jitter_pm25pct,PARP1,4,0.6863894046592838,4.0,True
deterministic_jitter_177,deterministic_weight_jitter_pm25pct,ACHE,5,0.6688600453522846,5.0,True
deterministic_jitter_177,deterministic_weight_jitter_pm25pct,HIF1A,6,0.6220416893900451,6.0,True
deterministic_jitter_177,deterministic_weight_jitter_pm25pct,KIT,7,0.605974833902475,7.0,True
deterministic_jitter_177,deterministic_weight_jitter_pm25pct,SYK,8,0.5959386955797079,11.0,True
deterministic_jitter_177,deterministic_weight_jitter_pm25pct,CDK4,9,0.5949900524451105,8.0,True
deterministic_jitter_177,deterministic_weight_jitter_pm25pct,CDK2,10,0.5909703456987943,9.0,True
deterministic_jitter_177,deterministic_weight_jitter_pm25pct,TERT,11,0.582479429767145,16.0,True
deterministic_jitter_177,deterministic_weight_jitter_pm25pct,APEX1,12,0.5781009313177791,10.0,True
deterministic_jitter_177,deterministic_weight_jitter_pm25pct,TOP2A,13,0.5740889674209787,12.0,True
deterministic_jitter_177,deterministic_weight_jitter_pm25pct,CHEK1,14,0.5697788859133045,14.0,True
deterministic_jitter_177,deterministic_weight_jitter_pm25pct,ARG1,15,0.5649439847834143,19.0,True
deterministic_jitter_177,deterministic_weight_jitter_pm25pct,SIGMAR1,16,0.5640840610852229,15.0,True
deterministic_jitter_177,deterministic_weight_jitter_pm25pct,CD38,17,0.5607300159977975,20.0,True
deterministic_jitter_177,deterministic_weight_jitter_pm25pct,GSK3B,18,0.558705557392372,24.0,True
deterministic_jitter_177,deterministic_weight_jitter_pm25pct,HSP90AA1,19,0.5569523632943382,13.0,True
deterministic_jitter_177,deterministic_weight_jitter_pm25pct,PTGS2,20,0.5563493924401801,18.0,True
deterministic_jitter_177,deterministic_weight_jitter_pm25pct,PTPN11,21,0.555638889311088,17.0,True
deterministic_jitter_177,deterministic_weight_jitter_pm25pct,MPO,22,0.5497552715801688,22.0,True
deterministic_jitter_177,deterministic_weight_jitter_pm25pct,PIK3CG,23,0.5435134482230091,30.0,True
deterministic_jitter_177,deterministic_weight_jitter_pm25pct,CCNB1,24,0.5396784382714984,25.0,True
deterministic_jitter_177,deterministic_weight_jitter_pm25pct,FLT3,25,0.5352294013849868,,False
deterministic_jitter_177,deterministic_weight_jitter_pm25pct,IGF1R,26,0.5334142494643336,,False
deterministic_jitter_177,deterministic_weight_jitter_pm25pct,MDM4,27,0.530946678377228,21.0,True
deterministic_jitter_177,deterministic_weight_jitter_pm25pct,TBXAS1,28,0.5299268586300317,28.0,True
deterministic_jitter_177,deterministic_weight_jitter_pm25pct,G6PD,29,0.5294861508014106,26.0,True
deterministic_jitter_177,deterministic_weight_jitter_pm25pct,AURKB,30,0.5252131159350737,29.0,True
deterministic_jitter_178,deterministic_weight_jitter_pm25pct,CDK6,1,0.7717654108867149,1.0,True
deterministic_jitter_178,deterministic_weight_jitter_pm25pct,CA2,2,0.7661040233832088,2.0,True
deterministic_jitter_178,deterministic_weight_jitter_pm25pct,HSP90AB1,3,0.7246512356429421,3.0,True
deterministic_jitter_178,deterministic_weight_jitter_pm25pct,PARP1,4,0.6687435206185359,4.0,True
deterministic_jitter_178,deterministic_weight_jitter_pm25pct,ACHE,5,0.655020629049252,5.0,True
deterministic_jitter_178,deterministic_weight_jitter_pm25pct,HIF1A,6,0.6042031083514228,6.0,True
deterministic_jitter_178,deterministic_weight_jitter_pm25pct,CDK4,7,0.604037860506166,8.0,True
deterministic_jitter_178,deterministic_weight_jitter_pm25pct,HSP90AA1,8,0.5989930976383432,13.0,True
deterministic_jitter_178,deterministic_weight_jitter_pm25pct,KIT,9,0.594958830159119,7.0,True
deterministic_jitter_178,deterministic_weight_jitter_pm25pct,APEX1,10,0.5944740324907316,10.0,True
deterministic_jitter_178,deterministic_weight_jitter_pm25pct,SYK,11,0.5865617963043858,11.0,True
deterministic_jitter_178,deterministic_weight_jitter_pm25pct,TOP2A,12,0.582354125519556,12.0,True
deterministic_jitter_178,deterministic_weight_jitter_pm25pct,CDK2,13,0.5751920567800954,9.0,True
deterministic_jitter_178,deterministic_weight_jitter_pm25pct,SIGMAR1,14,0.573876269829726,15.0,True
deterministic_jitter_178,deterministic_weight_jitter_pm25pct,TERT,15,0.5614767587686124,16.0,True
deterministic_jitter_178,deterministic_weight_jitter_pm25pct,CD38,16,0.5569711277184386,20.0,True
deterministic_jitter_178,deterministic_weight_jitter_pm25pct,PTPN11,17,0.5561149270932152,17.0,True
deterministic_jitter_178,deterministic_weight_jitter_pm25pct,CHEK1,18,0.5537893961767816,14.0,True
deterministic_jitter_178,deterministic_weight_jitter_pm25pct,MIF,19,0.5481111789104267,27.0,True
deterministic_jitter_178,deterministic_weight_jitter_pm25pct,ARG1,20,0.5453895690912112,19.0,True
deterministic_jitter_178,deterministic_weight_jitter_pm25pct,PTGS2,21,0.5437035303995422,18.0,True
deterministic_jitter_178,deterministic_weight_jitter_pm25pct,MPO,22,0.5377845019741745,22.0,True
deterministic_jitter_178,deterministic_weight_jitter_pm25pct,MDM4,23,0.5363941537470311,21.0,True
deterministic_jitter_178,deterministic_weight_jitter_pm25pct,GSK3B,24,0.535631534989697,24.0,True
deterministic_jitter_178,deterministic_weight_jitter_pm25pct,PRKDC,25,0.5330739088042418,23.0,True
deterministic_jitter_178,deterministic_weight_jitter_pm25pct,CCNB1,26,0.5309824826674314,25.0,True
deterministic_jitter_178,deterministic_weight_jitter_pm25pct,AURKB,27,0.526278898026905,29.0,True
deterministic_jitter_178,deterministic_weight_jitter_pm25pct,PIK3CG,28,0.5250809761867973,30.0,True
deterministic_jitter_178,deterministic_weight_jitter_pm25pct,G6PD,29,0.524356804156866,26.0,True
deterministic_jitter_178,deterministic_weight_jitter_pm25pct,PGD,30,0.521973833383139,,False
deterministic_jitter_179,deterministic_weight_jitter_pm25pct,CDK6,1,0.8072838039142775,1.0,True
deterministic_jitter_179,deterministic_weight_jitter_pm25pct,CA2,2,0.7770261488670129,2.0,True
deterministic_jitter_179,deterministic_weight_jitter_pm25pct,HSP90AB1,3,0.7615950029305203,3.0,True
deterministic_jitter_179,deterministic_weight_jitter_pm25pct,PARP1,4,0.6959112864952447,4.0,True
deterministic_jitter_179,deterministic_weight_jitter_pm25pct,ACHE,5,0.6820007814630198,5.0,True
deterministic_jitter_179,deterministic_weight_jitter_pm25pct,KIT,6,0.6526230630262867,7.0,True
deterministic_jitter_179,deterministic_weight_jitter_pm25pct,HIF1A,7,0.6385056183044457,6.0,True
deterministic_jitter_179,deterministic_weight_jitter_pm25pct,CDK4,8,0.6155738961478742,8.0,True
deterministic_jitter_179,deterministic_weight_jitter_pm25pct,APEX1,9,0.6145720042469016,10.0,True
deterministic_jitter_179,deterministic_weight_jitter_pm25pct,HSP90AA1,10,0.612904298929773,13.0,True
deterministic_jitter_179,deterministic_weight_jitter_pm25pct,CDK2,11,0.6065106807218885,9.0,True
deterministic_jitter_179,deterministic_weight_jitter_pm25pct,CHEK1,12,0.6026549511025474,14.0,True
deterministic_jitter_179,deterministic_weight_jitter_pm25pct,TOP2A,13,0.6003942477135046,12.0,True
deterministic_jitter_179,deterministic_weight_jitter_pm25pct,MDM4,14,0.5976043503083694,21.0,True
deterministic_jitter_179,deterministic_weight_jitter_pm25pct,PTPN11,15,0.5968811048008146,17.0,True
deterministic_jitter_179,deterministic_weight_jitter_pm25pct,PRKDC,16,0.5910048835930968,23.0,True
deterministic_jitter_179,deterministic_weight_jitter_pm25pct,SYK,17,0.590911361689142,11.0,True
deterministic_jitter_179,deterministic_weight_jitter_pm25pct,PTGS2,18,0.580747677383152,18.0,True
deterministic_jitter_179,deterministic_weight_jitter_pm25pct,SIGMAR1,19,0.5805895324933472,15.0,True
deterministic_jitter_179,deterministic_weight_jitter_pm25pct,TP53,20,0.5764505655476253,,False
deterministic_jitter_179,deterministic_weight_jitter_pm25pct,HDAC1,21,0.5724693547235057,,False
deterministic_jitter_179,deterministic_weight_jitter_pm25pct,PGD,22,0.5723534823359185,,False
deterministic_jitter_179,deterministic_weight_jitter_pm25pct,TERT,23,0.5707181659837672,16.0,True
deterministic_jitter_179,deterministic_weight_jitter_pm25pct,CD38,24,0.5650127453960685,20.0,True
deterministic_jitter_179,deterministic_weight_jitter_pm25pct,ARG1,25,0.5648044112009888,19.0,True
deterministic_jitter_179,deterministic_weight_jitter_pm25pct,MIF,26,0.5638990134970604,27.0,True
deterministic_jitter_179,deterministic_weight_jitter_pm25pct,G6PD,27,0.5594775315089763,26.0,True
deterministic_jitter_179,deterministic_weight_jitter_pm25pct,PIK3CA,28,0.5478077032106362,,False
deterministic_jitter_179,deterministic_weight_jitter_pm25pct,CCNB1,29,0.5476591225135797,25.0,True
deterministic_jitter_179,deterministic_weight_jitter_pm25pct,MPO,30,0.5437153669699714,22.0,True
deterministic_jitter_180,deterministic_weight_jitter_pm25pct,CDK6,1,0.7671591789307665,1.0,True
deterministic_jitter_180,deterministic_weight_jitter_pm25pct,CA2,2,0.7623872266702858,2.0,True
deterministic_jitter_180,deterministic_weight_jitter_pm25pct,HSP90AB1,3,0.7165246547622066,3.0,True
deterministic_jitter_180,deterministic_weight_jitter_pm25pct,PARP1,4,0.6705922958728884,4.0,True
deterministic_jitter_180,deterministic_weight_jitter_pm25pct,ACHE,5,0.64162570300597,5.0,True
deterministic_jitter_180,deterministic_weight_jitter_pm25pct,HIF1A,6,0.6043767779244215,6.0,True
deterministic_jitter_180,deterministic_weight_jitter_pm25pct,CDK4,7,0.5870719277771599,8.0,True
deterministic_jitter_180,deterministic_weight_jitter_pm25pct,KIT,8,0.5868421707801749,7.0,True
deterministic_jitter_180,deterministic_weight_jitter_pm25pct,HSP90AA1,9,0.5797349750928301,13.0,True
deterministic_jitter_180,deterministic_weight_jitter_pm25pct,APEX1,10,0.5771373004223945,10.0,True
deterministic_jitter_180,deterministic_weight_jitter_pm25pct,SYK,11,0.5715284261223426,11.0,True
deterministic_jitter_180,deterministic_weight_jitter_pm25pct,CDK2,12,0.5685781980842427,9.0,True
deterministic_jitter_180,deterministic_weight_jitter_pm25pct,TOP2A,13,0.5676270416130359,12.0,True
deterministic_jitter_180,deterministic_weight_jitter_pm25pct,CHEK1,14,0.5525401165476329,14.0,True
deterministic_jitter_180,deterministic_weight_jitter_pm25pct,TERT,15,0.5519945112548112,16.0,True
deterministic_jitter_180,deterministic_weight_jitter_pm25pct,SIGMAR1,16,0.5517988893397303,15.0,True
deterministic_jitter_180,deterministic_weight_jitter_pm25pct,ARG1,17,0.5500192202728726,19.0,True
deterministic_jitter_180,deterministic_weight_jitter_pm25pct,MPO,18,0.5489479088103102,22.0,True
deterministic_jitter_180,deterministic_weight_jitter_pm25pct,CD38,19,0.5479073330190036,20.0,True
deterministic_jitter_180,deterministic_weight_jitter_pm25pct,PTPN11,20,0.5451198938286618,17.0,True
deterministic_jitter_180,deterministic_weight_jitter_pm25pct,PTGS2,21,0.5446464030388216,18.0,True
deterministic_jitter_180,deterministic_weight_jitter_pm25pct,CCNB1,22,0.5347299644285801,25.0,True
deterministic_jitter_180,deterministic_weight_jitter_pm25pct,MIF,23,0.5309032173640663,27.0,True
deterministic_jitter_180,deterministic_weight_jitter_pm25pct,GSK3B,24,0.525051662964304,24.0,True
deterministic_jitter_180,deterministic_weight_jitter_pm25pct,PRKDC,25,0.5250290616830304,23.0,True
deterministic_jitter_180,deterministic_weight_jitter_pm25pct,MDM4,26,0.5229369410914182,21.0,True
deterministic_jitter_180,deterministic_weight_jitter_pm25pct,TBXAS1,27,0.5215214399611497,28.0,True
deterministic_jitter_180,deterministic_weight_jitter_pm25pct,G6PD,28,0.518578862117038,26.0,True
deterministic_jitter_180,deterministic_weight_jitter_pm25pct,AURKB,29,0.5160595912579841,29.0,True
deterministic_jitter_180,deterministic_weight_jitter_pm25pct,PIK3CG,30,0.5152605840029237,30.0,True
deterministic_jitter_181,deterministic_weight_jitter_pm25pct,CDK6,1,0.793293275009661,1.0,True
deterministic_jitter_181,deterministic_weight_jitter_pm25pct,CA2,2,0.7854315365662471,2.0,True
deterministic_jitter_181,deterministic_weight_jitter_pm25pct,HSP90AB1,3,0.7101520685886709,3.0,True
deterministic_jitter_181,deterministic_weight_jitter_pm25pct,ACHE,4,0.6897928675046506,5.0,True
deterministic_jitter_181,deterministic_weight_jitter_pm25pct,PARP1,5,0.6886596427182418,4.0,True
deterministic_jitter_181,deterministic_weight_jitter_pm25pct,HIF1A,6,0.6358920708688843,6.0,True
deterministic_jitter_181,deterministic_weight_jitter_pm25pct,KIT,7,0.6297447312907721,7.0,True
deterministic_jitter_181,deterministic_weight_jitter_pm25pct,CDK2,8,0.606189636945279,9.0,True
deterministic_jitter_181,deterministic_weight_jitter_pm25pct,CDK4,9,0.6033718269037622,8.0,True
deterministic_jitter_181,deterministic_weight_jitter_pm25pct,SYK,10,0.6019958923176256,11.0,True
deterministic_jitter_181,deterministic_weight_jitter_pm25pct,TOP2A,11,0.5971997269245723,12.0,True
deterministic_jitter_181,deterministic_weight_jitter_pm25pct,TERT,12,0.5940773577986598,16.0,True
deterministic_jitter_181,deterministic_weight_jitter_pm25pct,APEX1,13,0.5923234278805876,10.0,True
deterministic_jitter_181,deterministic_weight_jitter_pm25pct,CHEK1,14,0.5865817473241538,14.0,True
deterministic_jitter_181,deterministic_weight_jitter_pm25pct,SIGMAR1,15,0.5842174895068869,15.0,True
deterministic_jitter_181,deterministic_weight_jitter_pm25pct,ARG1,16,0.5792143037459799,19.0,True
deterministic_jitter_181,deterministic_weight_jitter_pm25pct,PTGS2,17,0.578231625177317,18.0,True
deterministic_jitter_181,deterministic_weight_jitter_pm25pct,PTPN11,18,0.5782123022949623,17.0,True
deterministic_jitter_181,deterministic_weight_jitter_pm25pct,HSP90AA1,19,0.572727612742741,13.0,True
deterministic_jitter_181,deterministic_weight_jitter_pm25pct,CD38,20,0.5718095047058466,20.0,True
deterministic_jitter_181,deterministic_weight_jitter_pm25pct,GSK3B,21,0.5615736668383262,24.0,True
deterministic_jitter_181,deterministic_weight_jitter_pm25pct,MDM4,22,0.5611445918506923,21.0,True
deterministic_jitter_181,deterministic_weight_jitter_pm25pct,PIK3CG,23,0.5526767170773592,30.0,True
deterministic_jitter_181,deterministic_weight_jitter_pm25pct,CCNB1,24,0.5504004230294445,25.0,True
deterministic_jitter_181,deterministic_weight_jitter_pm25pct,G6PD,25,0.548009920543555,26.0,True
deterministic_jitter_181,deterministic_weight_jitter_pm25pct,TBXAS1,26,0.5459360304418939,28.0,True
deterministic_jitter_181,deterministic_weight_jitter_pm25pct,AURKB,27,0.5444567461733367,29.0,True
deterministic_jitter_181,deterministic_weight_jitter_pm25pct,MPO,28,0.5420070288924588,22.0,True
deterministic_jitter_181,deterministic_weight_jitter_pm25pct,FLT3,29,0.5404506277518326,,False
deterministic_jitter_181,deterministic_weight_jitter_pm25pct,PRKDC,30,0.5402747548246754,23.0,True
deterministic_jitter_182,deterministic_weight_jitter_pm25pct,CDK6,1,0.7918583745319112,1.0,True
deterministic_jitter_182,deterministic_weight_jitter_pm25pct,CA2,2,0.7660045996730753,2.0,True
deterministic_jitter_182,deterministic_weight_jitter_pm25pct,HSP90AB1,3,0.7593088031049945,3.0,True
deterministic_jitter_182,deterministic_weight_jitter_pm25pct,PARP1,4,0.6820057953892025,4.0,True
deterministic_jitter_182,deterministic_weight_jitter_pm25pct,ACHE,5,0.6502457976078154,5.0,True
deterministic_jitter_182,deterministic_weight_jitter_pm25pct,HIF1A,6,0.6113981459229731,6.0,True
deterministic_jitter_182,deterministic_weight_jitter_pm25pct,KIT,7,0.6113528190886475,7.0,True
deterministic_jitter_182,deterministic_weight_jitter_pm25pct,HSP90AA1,8,0.6108595892588179,13.0,True
deterministic_jitter_182,deterministic_weight_jitter_pm25pct,CDK4,9,0.6050828149580084,8.0,True
deterministic_jitter_182,deterministic_weight_jitter_pm25pct,APEX1,10,0.5981041954820215,10.0,True
deterministic_jitter_182,deterministic_weight_jitter_pm25pct,TOP2A,11,0.5822174843308425,12.0,True
deterministic_jitter_182,deterministic_weight_jitter_pm25pct,CDK2,12,0.579877962699933,9.0,True
deterministic_jitter_182,deterministic_weight_jitter_pm25pct,SYK,13,0.5727942973093141,11.0,True
deterministic_jitter_182,deterministic_weight_jitter_pm25pct,CHEK1,14,0.5694494124208705,14.0,True
deterministic_jitter_182,deterministic_weight_jitter_pm25pct,PTPN11,15,0.5674291456008443,17.0,True
deterministic_jitter_182,deterministic_weight_jitter_pm25pct,PRKDC,16,0.5642626597322384,23.0,True
deterministic_jitter_182,deterministic_weight_jitter_pm25pct,SIGMAR1,17,0.5637736806364897,15.0,True
deterministic_jitter_182,deterministic_weight_jitter_pm25pct,MIF,18,0.5587147877628966,27.0,True
deterministic_jitter_182,deterministic_weight_jitter_pm25pct,MDM4,19,0.5566759680869963,21.0,True
deterministic_jitter_182,deterministic_weight_jitter_pm25pct,PTGS2,20,0.5529108056440095,18.0,True
deterministic_jitter_182,deterministic_weight_jitter_pm25pct,CD38,21,0.5512772940083527,20.0,True
deterministic_jitter_182,deterministic_weight_jitter_pm25pct,MPO,22,0.549070697619513,22.0,True
deterministic_jitter_182,deterministic_weight_jitter_pm25pct,TERT,23,0.5458403345937066,16.0,True
deterministic_jitter_182,deterministic_weight_jitter_pm25pct,ARG1,24,0.5445800525303336,19.0,True
deterministic_jitter_182,deterministic_weight_jitter_pm25pct,PGD,25,0.5425335805670024,,False
deterministic_jitter_182,deterministic_weight_jitter_pm25pct,CCNB1,26,0.5382773393211311,25.0,True
deterministic_jitter_182,deterministic_weight_jitter_pm25pct,HDAC1,27,0.5330591485535675,,False
deterministic_jitter_182,deterministic_weight_jitter_pm25pct,G6PD,28,0.5328738228713692,26.0,True
deterministic_jitter_182,deterministic_weight_jitter_pm25pct,TP53,29,0.531702678162999,,False
deterministic_jitter_182,deterministic_weight_jitter_pm25pct,AURKB,30,0.5277136130883434,29.0,True
deterministic_jitter_183,deterministic_weight_jitter_pm25pct,CDK6,1,0.7962702424162686,1.0,True
deterministic_jitter_183,deterministic_weight_jitter_pm25pct,CA2,2,0.7882473709366832,2.0,True
deterministic_jitter_183,deterministic_weight_jitter_pm25pct,HSP90AB1,3,0.7277414562316306,3.0,True
deterministic_jitter_183,deterministic_weight_jitter_pm25pct,ACHE,4,0.6969251471640937,5.0,True
deterministic_jitter_183,deterministic_weight_jitter_pm25pct,PARP1,5,0.6913006265899787,4.0,True
deterministic_jitter_183,deterministic_weight_jitter_pm25pct,KIT,6,0.6426300114285798,7.0,True
deterministic_jitter_183,deterministic_weight_jitter_pm25pct,HIF1A,7,0.642339067349049,6.0,True
deterministic_jitter_183,deterministic_weight_jitter_pm25pct,CDK2,8,0.6124579682020652,9.0,True
deterministic_jitter_183,deterministic_weight_jitter_pm25pct,TOP2A,9,0.6108417637160245,12.0,True
deterministic_jitter_183,deterministic_weight_jitter_pm25pct,CDK4,10,0.6099935714860136,8.0,True
deterministic_jitter_183,deterministic_weight_jitter_pm25pct,APEX1,11,0.6062661808912299,10.0,True
deterministic_jitter_183,deterministic_weight_jitter_pm25pct,SYK,12,0.6011629366758114,11.0,True
deterministic_jitter_183,deterministic_weight_jitter_pm25pct,CHEK1,13,0.5959627142365385,14.0,True
deterministic_jitter_183,deterministic_weight_jitter_pm25pct,HSP90AA1,14,0.5947643985542637,13.0,True
deterministic_jitter_183,deterministic_weight_jitter_pm25pct,SIGMAR1,15,0.5945751183935313,15.0,True
deterministic_jitter_183,deterministic_weight_jitter_pm25pct,PTPN11,16,0.5935292996041341,17.0,True
deterministic_jitter_183,deterministic_weight_jitter_pm25pct,TERT,17,0.5933819935779754,16.0,True
deterministic_jitter_183,deterministic_weight_jitter_pm25pct,PTGS2,18,0.5883853835737339,18.0,True
deterministic_jitter_183,deterministic_weight_jitter_pm25pct,MDM4,19,0.5827352081030633,21.0,True
deterministic_jitter_183,deterministic_weight_jitter_pm25pct,ARG1,20,0.5814923992661725,19.0,True
deterministic_jitter_183,deterministic_weight_jitter_pm25pct,CD38,21,0.575386968108164,20.0,True
deterministic_jitter_183,deterministic_weight_jitter_pm25pct,PRKDC,22,0.5628152680848459,23.0,True
deterministic_jitter_183,deterministic_weight_jitter_pm25pct,G6PD,23,0.5592451032678848,26.0,True
deterministic_jitter_183,deterministic_weight_jitter_pm25pct,HDAC1,24,0.5563115574060054,,False
deterministic_jitter_183,deterministic_weight_jitter_pm25pct,GSK3B,25,0.5562765053892458,24.0,True
deterministic_jitter_183,deterministic_weight_jitter_pm25pct,TP53,26,0.5561116216516736,,False
deterministic_jitter_183,deterministic_weight_jitter_pm25pct,CCNB1,27,0.556039773478983,25.0,True
deterministic_jitter_183,deterministic_weight_jitter_pm25pct,AURKB,28,0.5553922667642688,29.0,True
deterministic_jitter_183,deterministic_weight_jitter_pm25pct,TBXAS1,29,0.5532519824292341,28.0,True
deterministic_jitter_183,deterministic_weight_jitter_pm25pct,PGD,30,0.5522853096656318,,False
deterministic_jitter_184,deterministic_weight_jitter_pm25pct,CDK6,1,0.7706730542201058,1.0,True
deterministic_jitter_184,deterministic_weight_jitter_pm25pct,CA2,2,0.7609092772437287,2.0,True
deterministic_jitter_184,deterministic_weight_jitter_pm25pct,HSP90AB1,3,0.7461894945163446,3.0,True
deterministic_jitter_184,deterministic_weight_jitter_pm25pct,PARP1,4,0.6574239874697531,4.0,True
deterministic_jitter_184,deterministic_weight_jitter_pm25pct,ACHE,5,0.6333533706564072,5.0,True
deterministic_jitter_184,deterministic_weight_jitter_pm25pct,HSP90AA1,6,0.6108455324761365,13.0,True
deterministic_jitter_184,deterministic_weight_jitter_pm25pct,CDK4,7,0.60339886629088,8.0,True
deterministic_jitter_184,deterministic_weight_jitter_pm25pct,APEX1,8,0.5924156184305285,10.0,True
deterministic_jitter_184,deterministic_weight_jitter_pm25pct,KIT,9,0.5916384882300765,7.0,True
deterministic_jitter_184,deterministic_weight_jitter_pm25pct,HIF1A,10,0.5891948386085253,6.0,True
deterministic_jitter_184,deterministic_weight_jitter_pm25pct,TOP2A,11,0.5713858426150813,12.0,True
deterministic_jitter_184,deterministic_weight_jitter_pm25pct,SYK,12,0.5697876485407266,11.0,True
deterministic_jitter_184,deterministic_weight_jitter_pm25pct,SIGMAR1,13,0.5599079540366081,15.0,True
deterministic_jitter_184,deterministic_weight_jitter_pm25pct,CDK2,14,0.5589752405814394,9.0,True
deterministic_jitter_184,deterministic_weight_jitter_pm25pct,MIF,15,0.5535256147159048,27.0,True
deterministic_jitter_184,deterministic_weight_jitter_pm25pct,PTPN11,16,0.54828179326689,17.0,True
deterministic_jitter_184,deterministic_weight_jitter_pm25pct,PRKDC,17,0.5477985010680236,23.0,True
deterministic_jitter_184,deterministic_weight_jitter_pm25pct,CHEK1,18,0.5463410705819586,14.0,True
deterministic_jitter_184,deterministic_weight_jitter_pm25pct,CD38,19,0.5456193712063537,20.0,True
deterministic_jitter_184,deterministic_weight_jitter_pm25pct,MDM4,20,0.5369798825916376,21.0,True
deterministic_jitter_184,deterministic_weight_jitter_pm25pct,TERT,21,0.5338095776588206,16.0,True
deterministic_jitter_184,deterministic_weight_jitter_pm25pct,PGD,22,0.5334952994897565,,False
