scenario_id,scenario_type,note,top30_overlap_count,top30_overlap_fraction,top30_jaccard,spearman_rank_within_overlap,top30_genes,weights_json
deterministic_jitter_281,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",27,0.9,0.8181818181818182,0.9700854700854701,"CDK6, CA2, HSP90AB1, PARP1, ACHE, KIT, HIF1A, CDK4, APEX1, HSP90AA1, CDK2, SYK, TOP2A, CHEK1, PTPN11, SIGMAR1, MDM4, PRKDC, TERT, PTGS2, CD38, ARG1, MIF, HDAC1, TP53, PGD, GSK3B, G6PD, PIK3CG, CCNB1","{""score_AA_direction_recovery"": 0.12307458844342212, ""score_CD34_expression"": 0.13816118323706467, ""score_CD34_marker_context"": 0.12265393125755542, ""score_GSE165870_bulk_support"": 0.04510315060357606, ""score_WGCNA_module_strength"": 0.2538375524903513, ""score_module_pathology_importance"": 0.13152507826902235, ""score_network_pharmacology_hit"": 0.1856445156990082}"
deterministic_jitter_282,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",28,0.9333333333333333,0.875,0.9573070607553366,"CDK6, CA2, HSP90AB1, ACHE, PARP1, HIF1A, KIT, CDK2, TOP2A, CDK4, TERT, SYK, SIGMAR1, APEX1, CHEK1, PTGS2, PTPN11, ARG1, CD38, HSP90AA1, MDM4, GSK3B, CCNB1, AURKB, TBXAS1, G6PD, MPO, PIK3CG, CDK1, FLT3","{""score_AA_direction_recovery"": 0.10224383166273024, ""score_CD34_expression"": 0.11612048283938878, ""score_CD34_marker_context"": 0.09773202134203945, ""score_GSE165870_bulk_support"": 0.0404406263950085, ""score_WGCNA_module_strength"": 0.24922689158848899, ""score_module_pathology_importance"": 0.15325530067933238, ""score_network_pharmacology_hit"": 0.24098084549301177}"
deterministic_jitter_283,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",28,0.9333333333333333,0.875,0.9414340448823207,"CDK6, CA2, HSP90AB1, PARP1, ACHE, HIF1A, KIT, CDK2, CDK4, SYK, TOP2A, TERT, ARG1, CHEK1, APEX1, PTGS2, SIGMAR1, CD38, PTPN11, MPO, HSP90AA1, CCNB1, GSK3B, TBXAS1, AURKB, G6PD, IGF1R, MDM4, PIK3CG, FLT3","{""score_AA_direction_recovery"": 0.11288100928505465, ""score_CD34_expression"": 0.1286405251430781, ""score_CD34_marker_context"": 0.0972789348872009, ""score_GSE165870_bulk_support"": 0.06001524619625266, ""score_WGCNA_module_strength"": 0.19326560425617803, ""score_module_pathology_importance"": 0.15003352384152557, ""score_network_pharmacology_hit"": 0.2578851563907101}"
deterministic_jitter_284,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",27,0.9,0.8181818181818182,0.9322344322344323,"CDK6, CA2, HSP90AB1, PARP1, ACHE, KIT, HIF1A, CDK4, HSP90AA1, CDK2, APEX1, CHEK1, TOP2A, PTPN11, PRKDC, MDM4, SYK, PTGS2, ARG1, SIGMAR1, TP53, CD38, TERT, PGD, HDAC1, MPO, CCNB1, G6PD, MIF, TBXAS1","{""score_AA_direction_recovery"": 0.13963630091709464, ""score_CD34_expression"": 0.12796323843917198, ""score_CD34_marker_context"": 0.11337128863509259, ""score_GSE165870_bulk_support"": 0.04739590875387004, ""score_WGCNA_module_strength"": 0.21888932069805797, ""score_module_pathology_importance"": 0.17259966868122498, ""score_network_pharmacology_hit"": 0.1801442738754878}"
deterministic_jitter_285,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",27,0.9,0.8181818181818182,0.9096459096459096,"CDK6, CA2, PARP1, ACHE, HSP90AB1, HIF1A, CDK2, KIT, TERT, SYK, CDK4, TOP2A, SIGMAR1, ARG1, APEX1, CHEK1, PTGS2, GSK3B, CD38, PTPN11, MPO, CCNB1, AURKB, HSP90AA1, TBXAS1, CDK1, FLT3, PIK3CG, IGF1R, G6PD","{""score_AA_direction_recovery"": 0.09601789306685338, ""score_CD34_expression"": 0.1317081596559401, ""score_CD34_marker_context"": 0.11002847401922243, ""score_GSE165870_bulk_support"": 0.03985584588514546, ""score_WGCNA_module_strength"": 0.2012910847685257, ""score_module_pathology_importance"": 0.1333162167505813, ""score_network_pharmacology_hit"": 0.28778232585373165}"
deterministic_jitter_286,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",27,0.9,0.8181818181818182,0.9706959706959707,"CDK6, CA2, HSP90AB1, PARP1, ACHE, KIT, HIF1A, CDK2, CDK4, APEX1, CHEK1, TOP2A, SYK, PTPN11, HSP90AA1, MDM4, PTGS2, TERT, SIGMAR1, PRKDC, ARG1, TP53, CD38, HDAC1, G6PD, PGD, GSK3B, CCNB1, PIK3CG, TBXAS1","{""score_AA_direction_recovery"": 0.0918077121313356, ""score_CD34_expression"": 0.12250724774910439, ""score_CD34_marker_context"": 0.1353525898948738, ""score_GSE165870_bulk_support"": 0.04338518662177699, ""score_WGCNA_module_strength"": 0.25588806664003255, ""score_module_pathology_importance"": 0.16056922346771846, ""score_network_pharmacology_hit"": 0.1904899734951582}"
deterministic_jitter_287,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",27,0.9,0.8181818181818182,0.8992673992673993,"CDK6, CA2, HSP90AB1, PARP1, ACHE, HSP90AA1, CDK4, HIF1A, KIT, APEX1, SYK, TOP2A, CDK2, CHEK1, MIF, SIGMAR1, PTPN11, PRKDC, CD38, MPO, TERT, MDM4, PTGS2, ARG1, PGD, CCNB1, HDAC1, GSK3B, G6PD, TP53","{""score_AA_direction_recovery"": 0.12498174244029478, ""score_CD34_expression"": 0.16952039560130852, ""score_CD34_marker_context"": 0.11348860158431633, ""score_GSE165870_bulk_support"": 0.05691797113949797, ""score_WGCNA_module_strength"": 0.22111544464718194, ""score_module_pathology_importance"": 0.12405988579451101, ""score_network_pharmacology_hit"": 0.1899159587928894}"
deterministic_jitter_288,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",27,0.9,0.8181818181818182,0.9884004884004883,"CDK6, CA2, HSP90AB1, ACHE, PARP1, KIT, HIF1A, CDK4, CDK2, TOP2A, APEX1, SYK, SIGMAR1, HSP90AA1, CHEK1, PTPN11, TERT, PTGS2, MDM4, ARG1, CD38, PRKDC, G6PD, GSK3B, AURKB, CCNB1, TP53, TBXAS1, HDAC1, PGD","{""score_AA_direction_recovery"": 0.10195149667262682, ""score_CD34_expression"": 0.12368829887085478, ""score_CD34_marker_context"": 0.10295999661496552, ""score_GSE165870_bulk_support"": 0.04480640425224588, ""score_WGCNA_module_strength"": 0.2746738510698575, ""score_module_pathology_importance"": 0.14676264349384652, ""score_network_pharmacology_hit"": 0.20515730902560297}"
deterministic_jitter_289,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",30,1.0,1.0,0.9844271412680755,"CDK6, CA2, HSP90AB1, PARP1, ACHE, HIF1A, KIT, CDK4, APEX1, SYK, CDK2, HSP90AA1, TOP2A, TERT, SIGMAR1, CHEK1, PTPN11, CD38, MPO, PTGS2, ARG1, GSK3B, MDM4, MIF, CCNB1, PRKDC, G6PD, AURKB, PIK3CG, TBXAS1","{""score_AA_direction_recovery"": 0.10123317679499608, ""score_CD34_expression"": 0.15556233050107904, ""score_CD34_marker_context"": 0.12111186385182003, ""score_GSE165870_bulk_support"": 0.0346284724645442, ""score_WGCNA_module_strength"": 0.22779413214518465, ""score_module_pathology_importance"": 0.12798775289897202, ""score_network_pharmacology_hit"": 0.23168227134340394}"
deterministic_jitter_290,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",28,0.9333333333333333,0.875,0.9474548440065682,"CDK6, CA2, HSP90AB1, ACHE, PARP1, HIF1A, CDK4, KIT, SYK, TOP2A, CDK2, SIGMAR1, APEX1, TERT, HSP90AA1, CD38, PTPN11, CHEK1, ARG1, GSK3B, PTGS2, AURKB, PIK3CG, CCNB1, MDM4, FLT3, TBXAS1, MPO, G6PD, IGF1R","{""score_AA_direction_recovery"": 0.12747213429117873, ""score_CD34_expression"": 0.13027996108226209, ""score_CD34_marker_context"": 0.09752942607665101, ""score_GSE165870_bulk_support"": 0.04467610380459928, ""score_WGCNA_module_strength"": 0.25367116992394073, ""score_module_pathology_importance"": 0.10606157586781381, ""score_network_pharmacology_hit"": 0.24030962895355434}"
deterministic_jitter_291,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",28,0.9333333333333333,0.875,0.9282977558839628,"CDK6, CA2, ACHE, HSP90AB1, PARP1, HIF1A, KIT, CDK2, TERT, SYK, TOP2A, CDK4, SIGMAR1, APEX1, CHEK1, PTPN11, PTGS2, ARG1, CD38, GSK3B, MDM4, HSP90AA1, AURKB, PIK3CG, G6PD, CCNB1, TBXAS1, FLT3, CDK1, MPO","{""score_AA_direction_recovery"": 0.0863859198316196, ""score_CD34_expression"": 0.10807640225870012, ""score_CD34_marker_context"": 0.12202085230851961, ""score_GSE165870_bulk_support"": 0.03509516343614493, ""score_WGCNA_module_strength"": 0.2694731489991957, ""score_module_pathology_importance"": 0.13406369165379647, ""score_network_pharmacology_hit"": 0.24488482151202362}"
deterministic_jitter_292,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",27,0.9,0.8181818181818182,0.9072039072039072,"CDK6, CA2, ACHE, HSP90AB1, PARP1, HIF1A, KIT, CDK2, SYK, TERT, TOP2A, CDK4, SIGMAR1, ARG1, APEX1, PTGS2, CHEK1, CD38, PTPN11, GSK3B, PIK3CG, HSP90AA1, AURKB, CCNB1, IGF1R, TBXAS1, FLT3, MDM4, G6PD, CDK1","{""score_AA_direction_recovery"": 0.10200538262395507, ""score_CD34_expression"": 0.10853381942424416, ""score_CD34_marker_context"": 0.10825133954059755, ""score_GSE165870_bulk_support"": 0.054513695137239394, ""score_WGCNA_module_strength"": 0.2484309422070872, ""score_module_pathology_importance"": 0.11794473935012004, ""score_network_pharmacology_hit"": 0.2603200817167566}"
deterministic_jitter_293,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",27,0.9,0.8181818181818182,0.967032967032967,"CDK6, CA2, HSP90AB1, PARP1, ACHE, KIT, CDK4, HIF1A, HSP90AA1, APEX1, SYK, TOP2A, CDK2, SIGMAR1, CHEK1, PTPN11, MDM4, TERT, CD38, PRKDC, PTGS2, ARG1, MIF, PGD, HDAC1, GSK3B, TP53, PIK3CG, G6PD, CCNB1","{""score_AA_direction_recovery"": 0.1269201578816612, ""score_CD34_expression"": 0.13991441397662774, ""score_CD34_marker_context"": 0.11709958434733458, ""score_GSE165870_bulk_support"": 0.04679755326487017, ""score_WGCNA_module_strength"": 0.26938245773067804, ""score_module_pathology_importance"": 0.11520844413102813, ""score_network_pharmacology_hit"": 0.18467738866780015}"
deterministic_jitter_294,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",30,1.0,1.0,0.9750834260289211,"CDK6, CA2, HSP90AB1, PARP1, ACHE, HIF1A, KIT, CDK2, CDK4, SYK, APEX1, CHEK1, TERT, TOP2A, PTPN11, HSP90AA1, PTGS2, ARG1, MPO, SIGMAR1, CD38, GSK3B, MDM4, CCNB1, G6PD, TBXAS1, PRKDC, AURKB, PIK3CG, MIF","{""score_AA_direction_recovery"": 0.09297383486387695, ""score_CD34_expression"": 0.14311100335862412, ""score_CD34_marker_context"": 0.13177494280336807, ""score_GSE165870_bulk_support"": 0.04042915857003255, ""score_WGCNA_module_strength"": 0.19779789980839035, ""score_module_pathology_importance"": 0.15060005165192977, ""score_network_pharmacology_hit"": 0.24331310894377814}"
deterministic_jitter_295,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",27,0.9,0.8181818181818182,0.9810744810744811,"CDK6, CA2, HSP90AB1, PARP1, ACHE, KIT, HIF1A, CDK4, CDK2, APEX1, TOP2A, HSP90AA1, CHEK1, SYK, PTPN11, PTGS2, SIGMAR1, MDM4, ARG1, TERT, PRKDC, CD38, TP53, HDAC1, PGD, CCNB1, G6PD, TBXAS1, AURKB, MIF","{""score_AA_direction_recovery"": 0.11691404902709916, ""score_CD34_expression"": 0.12669903069614682, ""score_CD34_marker_context"": 0.10151874183566469, ""score_GSE165870_bulk_support"": 0.05067036919558486, ""score_WGCNA_module_strength"": 0.25123915617929593, ""score_module_pathology_importance"": 0.16385255837604426, ""score_network_pharmacology_hit"": 0.18910609469016432}"
deterministic_jitter_296,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",28,0.9333333333333333,0.875,0.9463601532567051,"CDK6, CA2, HSP90AB1, ACHE, PARP1, KIT, HIF1A, CDK4, SYK, CDK2, TOP2A, SIGMAR1, TERT, APEX1, CHEK1, CD38, PTPN11, ARG1, HSP90AA1, PTGS2, GSK3B, PIK3CG, MDM4, FLT3, AURKB, G6PD, CCNB1, IGF1R, TBXAS1, PRKDC","{""score_AA_direction_recovery"": 0.11786398057644189, ""score_CD34_expression"": 0.10833575479086435, ""score_CD34_marker_context"": 0.11729710022730529, ""score_GSE165870_bulk_support"": 0.05514426879160513, ""score_WGCNA_module_strength"": 0.2759077361509744, ""score_module_pathology_importance"": 0.1044214440939642, ""score_network_pharmacology_hit"": 0.2210297153688448}"
deterministic_jitter_297,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",29,0.9666666666666667,0.9354838709677419,0.9620689655172412,"CDK6, CA2, HSP90AB1, PARP1, ACHE, HIF1A, KIT, CDK2, TOP2A, CDK4, APEX1, SYK, HSP90AA1, TERT, SIGMAR1, PTPN11, CHEK1, MPO, PTGS2, ARG1, CD38, CCNB1, AURKB, GSK3B, MDM4, TBXAS1, MIF, G6PD, CDK1, PRKDC","{""score_AA_direction_recovery"": 0.095814356708688, ""score_CD34_expression"": 0.1591765091482457, ""score_CD34_marker_context"": 0.08050929801857112, ""score_GSE165870_bulk_support"": 0.034779674789291205, ""score_WGCNA_module_strength"": 0.22778963986855721, ""score_module_pathology_importance"": 0.156622767409896, ""score_network_pharmacology_hit"": 0.24530775405675073}"
deterministic_jitter_298,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",27,0.9,0.8181818181818182,0.9267399267399267,"CDK6, CA2, HSP90AB1, PARP1, ACHE, KIT, HIF1A, HSP90AA1, CDK4, APEX1, SYK, TOP2A, CDK2, SIGMAR1, PTPN11, CHEK1, MIF, MDM4, PRKDC, TERT, CD38, PTGS2, ARG1, PGD, HDAC1, MPO, TP53, G6PD, GSK3B, CCNB1","{""score_AA_direction_recovery"": 0.09635985311679521, ""score_CD34_expression"": 0.16546642732751765, ""score_CD34_marker_context"": 0.1101997642196156, ""score_GSE165870_bulk_support"": 0.0486827078448306, ""score_WGCNA_module_strength"": 0.2623575967749324, ""score_module_pathology_importance"": 0.1318499267098897, ""score_network_pharmacology_hit"": 0.18508372400641881}"
deterministic_jitter_299,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",29,0.9666666666666667,0.9354838709677419,0.9522167487684726,"CDK6, CA2, HSP90AB1, PARP1, ACHE, HIF1A, CDK4, HSP90AA1, KIT, APEX1, CDK2, SYK, TOP2A, SIGMAR1, MPO, TERT, CHEK1, PTPN11, CD38, ARG1, PTGS2, MIF, CCNB1, GSK3B, PRKDC, AURKB, MDM4, TBXAS1, G6PD, FLT3","{""score_AA_direction_recovery"": 0.12877196135305155, ""score_CD34_expression"": 0.16841636625542214, ""score_CD34_marker_context"": 0.0908355286864555, ""score_GSE165870_bulk_support"": 0.038783133387493215, ""score_WGCNA_module_strength"": 0.2035096742493811, ""score_module_pathology_importance"": 0.1359244434202015, ""score_network_pharmacology_hit"": 0.233758892647995}"
deterministic_jitter_300,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",29,0.9666666666666667,0.9354838709677419,0.9733990147783249,"CDK6, CA2, HSP90AB1, PARP1, ACHE, HIF1A, KIT, CDK4, HSP90AA1, APEX1, CDK2, TOP2A, SYK, CHEK1, SIGMAR1, PTPN11, MPO, TERT, PTGS2, CD38, ARG1, MIF, CCNB1, MDM4, PRKDC, GSK3B, G6PD, AURKB, TBXAS1, PGD","{""score_AA_direction_recovery"": 0.10311370899591384, ""score_CD34_expression"": 0.1681816835156371, ""score_CD34_marker_context"": 0.09898587481642693, ""score_GSE165870_bulk_support"": 0.041963059600539546, ""score_WGCNA_module_strength"": 0.21482070781827547, ""score_module_pathology_importance"": 0.14966213830119315, ""score_network_pharmacology_hit"": 0.22327282695201395}"
deterministic_jitter_301,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",27,0.9,0.8181818181818182,0.9126984126984127,"CDK6, CA2, HSP90AB1, PARP1, ACHE, HSP90AA1, CDK4, KIT, APEX1, HIF1A, SYK, TOP2A, SIGMAR1, CDK2, PTPN11, MIF, CD38, CHEK1, TERT, PRKDC, MDM4, PTGS2, PGD, ARG1, HDAC1, TP53, GSK3B, PIK3CG, G6PD, CCNB1","{""score_AA_direction_recovery"": 0.11253354383401637, ""score_CD34_expression"": 0.16490025196879946, ""score_CD34_marker_context"": 0.09659274328798229, ""score_GSE165870_bulk_support"": 0.05850584019808765, ""score_WGCNA_module_strength"": 0.274245791184072, ""score_module_pathology_importance"": 0.11371238682439155, ""score_network_pharmacology_hit"": 0.17950944270265076}"
deterministic_jitter_302,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",27,0.9,0.8181818181818182,0.8907203907203908,"CDK6, CA2, HSP90AB1, PARP1, ACHE, KIT, HIF1A, HSP90AA1, CDK4, APEX1, SYK, CDK2, CHEK1, TOP2A, PRKDC, MIF, PTPN11, MDM4, SIGMAR1, MPO, CD38, PTGS2, TERT, PGD, HDAC1, ARG1, TP53, G6PD, CCNB1, GSK3B","{""score_AA_direction_recovery"": 0.10667911112242774, ""score_CD34_expression"": 0.16924607433453082, ""score_CD34_marker_context"": 0.1280003370870908, ""score_GSE165870_bulk_support"": 0.05010589495527975, ""score_WGCNA_module_strength"": 0.22672343185027924, ""score_module_pathology_importance"": 0.13846776176656317, ""score_network_pharmacology_hit"": 0.18077738888382852}"
deterministic_jitter_303,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",30,1.0,1.0,0.9808676307007785,"CDK6, CA2, HSP90AB1, PARP1, ACHE, HIF1A, KIT, CDK4, CDK2, TOP2A, APEX1, SYK, HSP90AA1, SIGMAR1, TERT, PTPN11, CHEK1, PTGS2, CD38, MDM4, ARG1, GSK3B, AURKB, CCNB1, MPO, PRKDC, G6PD, MIF, TBXAS1, PIK3CG","{""score_AA_direction_recovery"": 0.09169603076441118, ""score_CD34_expression"": 0.14349229964842783, ""score_CD34_marker_context"": 0.10333137727856438, ""score_GSE165870_bulk_support"": 0.03323275635857767, ""score_WGCNA_module_strength"": 0.2622316562665214, ""score_module_pathology_importance"": 0.14447437395829266, ""score_network_pharmacology_hit"": 0.22154150572520484}"
deterministic_jitter_304,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",29,0.9666666666666667,0.9354838709677419,0.9852216748768471,"CDK6, CA2, HSP90AB1, PARP1, ACHE, HIF1A, KIT, CDK4, APEX1, HSP90AA1, CDK2, TOP2A, SYK, SIGMAR1, TERT, CHEK1, PTPN11, PTGS2, CD38, ARG1, MDM4, MIF, MPO, PRKDC, CCNB1, GSK3B, G6PD, AURKB, TBXAS1, PGD","{""score_AA_direction_recovery"": 0.07870346325108026, ""score_CD34_expression"": 0.15829445055125696, ""score_CD34_marker_context"": 0.10526680347711476, ""score_GSE165870_bulk_support"": 0.046707718454649674, ""score_WGCNA_module_strength"": 0.2518096529004213, ""score_module_pathology_importance"": 0.14477938124527226, ""score_network_pharmacology_hit"": 0.2144385301202048}"
deterministic_jitter_305,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",29,0.9666666666666667,0.9354838709677419,0.9674876847290638,"CDK6, CA2, HSP90AB1, ACHE, PARP1, KIT, HIF1A, CDK4, SYK, CDK2, TOP2A, APEX1, SIGMAR1, TERT, HSP90AA1, CHEK1, PTPN11, CD38, PTGS2, ARG1, MDM4, GSK3B, PIK3CG, PRKDC, CCNB1, AURKB, G6PD, TBXAS1, FLT3, MPO","{""score_AA_direction_recovery"": 0.12102385586402666, ""score_CD34_expression"": 0.12581288923042147, ""score_CD34_marker_context"": 0.11075905061952433, ""score_GSE165870_bulk_support"": 0.04289473431742205, ""score_WGCNA_module_strength"": 0.2594818622262162, ""score_module_pathology_importance"": 0.12153108378723707, ""score_network_pharmacology_hit"": 0.21849652395515218}"
deterministic_jitter_306,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",28,0.9333333333333333,0.875,0.9293924466338259,"CDK6, CA2, ACHE, HSP90AB1, PARP1, HIF1A, KIT, CDK2, TOP2A, TERT, SYK, CDK4, SIGMAR1, PTGS2, ARG1, CHEK1, APEX1, PTPN11, CD38, HSP90AA1, MDM4, CCNB1, GSK3B, TBXAS1, AURKB, G6PD, PIK3CG, CDK1, MPO, FLT3","{""score_AA_direction_recovery"": 0.083617618199724, ""score_CD34_expression"": 0.11585146524874301, ""score_CD34_marker_context"": 0.09828097276214835, ""score_GSE165870_bulk_support"": 0.056144295987713304, ""score_WGCNA_module_strength"": 0.25340904242153023, ""score_module_pathology_importance"": 0.15535485468225604, ""score_network_pharmacology_hit"": 0.23734175069788513}"
deterministic_jitter_307,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",29,0.9666666666666667,0.9354838709677419,0.9679802955665024,"CDK6, CA2, HSP90AB1, PARP1, ACHE, HIF1A, KIT, CDK2, CDK4, SYK, APEX1, TOP2A, TERT, CHEK1, SIGMAR1, PTPN11, HSP90AA1, PTGS2, ARG1, CD38, GSK3B, MDM4, PIK3CG, G6PD, CCNB1, PRKDC, AURKB, MPO, FLT3, TBXAS1","{""score_AA_direction_recovery"": 0.10229922472152271, ""score_CD34_expression"": 0.12137783743987811, ""score_CD34_marker_context"": 0.13727373593690678, ""score_GSE165870_bulk_support"": 0.03726531238611263, ""score_WGCNA_module_strength"": 0.24480172812895795, ""score_module_pathology_importance"": 0.12727156944428866, ""score_network_pharmacology_hit"": 0.22971059194233318}"
deterministic_jitter_308,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",28,0.9333333333333333,0.875,0.9211822660098522,"CDK6, CA2, HSP90AB1, PARP1, ACHE, HIF1A, KIT, CDK2, TERT, SYK, CHEK1, TOP2A, CDK4, ARG1, PTGS2, APEX1, PTPN11, SIGMAR1, CD38, MDM4, GSK3B, HSP90AA1, CCNB1, G6PD, PIK3CG, TBXAS1, MPO, AURKB, CDK1, FLT3","{""score_AA_direction_recovery"": 0.08341385144222548, ""score_CD34_expression"": 0.11081681365256674, ""score_CD34_marker_context"": 0.12951495267711116, ""score_GSE165870_bulk_support"": 0.05739265630492412, ""score_WGCNA_module_strength"": 0.22701705413518802, ""score_module_pathology_importance"": 0.15358194782232157, ""score_network_pharmacology_hit"": 0.2382627239656629}"
deterministic_jitter_309,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",28,0.9333333333333333,0.875,0.980295566502463,"CDK6, CA2, HSP90AB1, ACHE, PARP1, HIF1A, KIT, CDK4, SYK, CDK2, APEX1, TOP2A, TERT, SIGMAR1, HSP90AA1, CHEK1, PTPN11, PTGS2, CD38, ARG1, MDM4, GSK3B, PIK3CG, G6PD, PRKDC, CCNB1, AURKB, TBXAS1, HDAC1, FLT3","{""score_AA_direction_recovery"": 0.08882248970493163, ""score_CD34_expression"": 0.13210484183122756, ""score_CD34_marker_context"": 0.12127196312730515, ""score_GSE165870_bulk_support"": 0.04773333367646069, ""score_WGCNA_module_strength"": 0.2668286762088715, ""score_module_pathology_importance"": 0.12580584825354288, ""score_network_pharmacology_hit"": 0.21743284719766046}"
deterministic_jitter_310,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",28,0.9333333333333333,0.875,0.9748221127531472,"CDK6, CA2, HSP90AB1, PARP1, ACHE, HIF1A, KIT, CDK4, TOP2A, CDK2, APEX1, HSP90AA1, SYK, SIGMAR1, CHEK1, PTPN11, TERT, PTGS2, ARG1, MDM4, CD38, PRKDC, CCNB1, AURKB, TBXAS1, G6PD, GSK3B, MPO, PGD, TP53","{""score_AA_direction_recovery"": 0.11293011355462045, ""score_CD34_expression"": 0.12858140552488306, ""score_CD34_marker_context"": 0.0889821702195293, ""score_GSE165870_bulk_support"": 0.0486855379862781, ""score_WGCNA_module_strength"": 0.2576327189935807, ""score_module_pathology_importance"": 0.15613781096961182, ""score_network_pharmacology_hit"": 0.2070502427514966}"
deterministic_jitter_311,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",29,0.9666666666666667,0.9354838709677419,0.9665024630541871,"CDK6, CA2, HSP90AB1, PARP1, ACHE, HIF1A, KIT, CDK4, HSP90AA1, APEX1, CDK2, TOP2A, SYK, CHEK1, PTPN11, SIGMAR1, MPO, PTGS2, TERT, ARG1, CD38, CCNB1, PRKDC, MIF, MDM4, TBXAS1, AURKB, G6PD, GSK3B, PGD","{""score_AA_direction_recovery"": 0.12961695870237866, ""score_CD34_expression"": 0.15750696408698725, ""score_CD34_marker_context"": 0.08178073214871143, ""score_GSE165870_bulk_support"": 0.045598943382063, ""score_WGCNA_module_strength"": 0.21086118692791322, ""score_module_pathology_importance"": 0.1598294961845026, ""score_network_pharmacology_hit"": 0.21480571856744382}"
