time_ns	temperature_K	pressure_bar	density_kg_m3
53.15	299.379761	-161.245544	1023.930542
53.16	300.286743	55.364548	1032.283325
53.17	299.455414	93.028358	1030.948975
53.18	298.568329	-111.796837	1033.960571
53.19	299.709198	327.987183	1036.814087
53.2	299.828888	-0.962508	1031.388306
53.21	300.204071	247.363602	1036.49707
53.22	300.554535	-35.457668	1032.790039
53.23	299.167999	-184.192337	1028.274658
53.24	299.179596	-53.107174	1033.262207
53.25	299.003571	-7.206416	1029.891602
53.26	299.707825	182.946472	1037.21521
53.27	300.181122	26.927231	1033.786987
53.28	299.729889	-25.136223	1026.989868
53.29	300.175751	-1.200143	1028.270386
53.3	299.135986	-112.836922	1029.739624
53.31	301.411499	184.089294	1037.887207
53.32	299.120026	-53.948334	1033.246704
53.33	298.580078	13.16845	1035.741577
53.34	301.335266	-43.767349	1031.274902
53.35	301.043823	153.155167	1035.147583
53.36	299.890198	249.541138	1036.516113
53.37	300.876526	-252.871948	1029.737061
53.38	300.89859	-27.175385	1028.100342
53.39	302.085754	-173.802017	1026.637573
53.4	300.973724	-141.053192	1029.298218
53.41	300.354126	117.371399	1033.782104
53.42	301.833221	60.785786	1027.559448
53.43	299.372131	-131.417557	1031.440063
53.44	299.448029	108.677666	1037.166504
53.45	300.106873	64.494194	1030.163818
53.46	301.3349	-110.564568	1029.309082
53.47	300.190887	159.310837	1037.43689
53.48	301.169159	30.341011	1028.464966
53.49	298.489288	-87.269356	1029.797852
53.5	299.975281	78.82946	1034.727905
53.51	297.190582	40.426132	1035.765381
53.52	300.024689	14.83783	1032.040283
53.53	299.395996	-85.433678	1027.233276
53.54	300.788513	-83.539223	1025.094727
53.55	301.563416	177.12854	1036.695312
53.56	299.45636	145.557281	1036.351074
53.57	300.844086	-92.191368	1034.318115
53.58	299.882629	-17.423426	1030.885132
53.59	299.937592	51.804066	1033.355103
53.6	297.933197	10.095078	1029.544434
53.61	301.116119	-13.465425	1033.063965
53.62	301.350067	-32.212643	1029.155396
53.63	297.604462	-352.661957	1020.783447
53.64	300.499664	126.447327	1037.34668
53.65	301.09201	-21.029472	1032.62207
53.66	301.875916	116.056618	1036.374023
53.67	300.654724	181.907837	1034.571045
53.68	297.995178	-146.931213	1027.261841
53.69	298.653381	229.33728	1039.666382
53.7	300.193115	91.262421	1031.421997
53.71	299.563202	-83.509521	1025.337036
53.72	300.742798	101.972481	1037.771484
53.73	301.211853	-89.944847	1027.865967
53.74	298.829895	102.958824	1032.359741
53.75	300.482025	123.099953	1038.968506
53.76	297.987305	-31.652657	1034.590454
53.77	299.768646	-47.280346	1032.190918
53.78	303.83432	-22.662378	1028.72998
53.79	300.801453	-14.117894	1033.339478
53.8	299.63559	-92.858192	1034.434448
53.81	300.903809	-177.131546	1026.239746
53.82	300.580597	32.805008	1030.342651
53.83	299.192291	112.93222	1036.047852
53.84	300.315033	-87.123199	1032.9104
53.85	302.117737	75.926086	1036.03772
53.86	300.583466	38.095783	1031.874146
53.87	300.981659	36.97168	1038.320312
53.88	301.217438	-100.503761	1032.464355
53.89	300.19696	-20.863804	1031.424194
53.9	301.078613	-55.520527	1032.754395
53.91	299.306641	-188.303238	1022.0495
53.92	300.934143	132.978592	1033.540283
53.93	300.814514	124.827118	1037.906494
53.94	300.209625	81.959755	1039.032959
53.95	300.171082	82.254158	1032.661743
53.96	300.166077	-81.817894	1030.519409
53.97	297.315308	-190.700485	1026.665039
53.98	299.915741	-186.145142	1022.156372
53.99	300.579956	-74.579681	1031.175415
54.0	298.929535	-106.051392	1028.477173
54.01	299.750183	-41.630356	1031.784912
54.02	299.103424	29.345129	1031.408447
54.03	300.762207	-151.196533	1025.305908
54.04	302.071625	-147.735886	1027.416992
54.05	300.462921	26.63443	1033.28186
54.06	299.450592	83.623032	1039.259399
54.07	300.560974	-27.049627	1027.586914
54.08	299.278534	37.111217	1029.690674
54.09	300.549164	231.537552	1036.999023
54.1	301.445374	47.256184	1037.925293
54.11	302.05838	-1.38824	1027.537598
54.12	299.848663	-50.084614	1029.483765
54.13	298.92572	40.656036	1033.087524
54.14	299.49173	9.781175	1036.204712
54.15	299.990601	-73.591331	1030.323242
54.16	299.158447	38.636982	1033.240601
54.17	298.415039	-360.029297	1023.90979
54.18	302.826935	-104.070961	1024.230225
54.19	302.562012	99.293251	1035.190063
54.2	299.562256	250.525406	1038.788574
54.21	300.40799	-91.15107	1032.845703
54.22	297.276215	98.241905	1037.325317
54.23	299.631195	-28.216299	1029.166504
54.24	299.975739	-18.740213	1032.984619
54.25	299.972443	-3.631363	1029.671387
54.26	302.036682	-97.208778	1028.727295
54.27	297.740234	40.401157	1029.269287
54.28	300.055267	-20.517027	1035.532959
54.29	299.742035	26.660156	1038.80188
54.3	300.778809	199.819092	1043.005737
54.31	299.631378	123.765755	1032.428467
54.32	299.394775	-125.533043	1028.745117
54.33	298.686066	93.763939	1036.496216
54.34	302.119385	112.686699	1036.720947
54.35	298.046082	137.366501	1031.479736
54.36	300.917358	-78.347694	1029.337646
54.37	302.432648	46.603027	1034.276611
54.38	299.907806	-163.160156	1024.81189
54.39	299.391937	142.6539	1036.096313
54.4	300.506561	-209.763962	1032.627197
54.41	301.274292	118.757607	1031.09668
54.42	300.125549	79.668549	1034.329712
54.43	299.051086	87.312294	1031.509277
54.44	298.840424	-86.850594	1031.047974
54.45	300.501556	78.767952	1029.911865
54.46	299.820648	-47.276169	1026.928833
54.47	299.350433	-22.177551	1033.634155
54.48	300.427765	-29.93778	1030.258911
54.49	299.791504	327.607086	1045.788574
54.5	298.531281	55.708038	1033.549072
54.51	302.744141	-24.14534	1028.712524
54.52	299.423553	-73.806015	1033.450439
54.53	299.134491	-108.045227	1030.4823
54.54	300.660522	30.319551	1032.096191
54.55	299.54837	-163.285019	1026.884766
54.56	299.376526	86.333374	1030.653442
54.57	300.728485	-84.009148	1029.960571
54.58	298.612366	-200.014755	1027.484863
54.59	300.544922	34.247623	1031.613892
54.6	300.222534	84.962349	1036.233032
54.61	299.72937	52.422924	1038.192749
54.62	301.422424	-26.679861	1030.944702
54.63	300.567657	72.099991	1033.071777
54.64	300.557526	-5.155823	1034.477417
54.65	300.088287	-34.266617	1025.17334
54.66	298.42691	-111.786537	1028.496826
54.67	299.106903	151.342911	1038.629517
54.68	299.33963	135.172287	1035.477173
54.69	300.920288	-21.24482	1034.122681
54.7	299.036652	153.121964	1031.822021
54.71	300.329315	-22.144308	1033.987305
54.72	299.35379	126.035339	1032.51416
54.73	298.796326	45.144897	1034.656616
54.74	301.468628	166.311356	1038.010986
54.75	299.187988	-74.791847	1035.365723
54.76	297.712769	-31.808176	1031.381958
54.77	299.489868	-126.879852	1025.536133
54.78	299.307892	-55.864033	1029.299316
54.79	299.644348	-93.886543	1033.369507
54.8	299.087921	-224.291077	1026.881104
54.81	300.825806	-66.029564	1032.076294
54.82	299.633636	-119.692726	1032.794434
54.83	300.74234	-198.239792	1021.417114
54.84	299.926392	-99.580811	1028.337158
54.85	300.958496	-89.155037	1034.291992
54.86	299.022156	36.019596	1034.882446
54.87	300.682281	28.243073	1034.21228
54.88	300.357086	99.622993	1045.652832
54.89	298.739594	-127.821449	1030.457764
54.9	300.500763	-65.640327	1028.058228
54.91	299.763916	-118.95575	1027.524536
54.92	301.011353	61.258961	1033.392456
54.93	300.755768	40.650318	1031.821045
54.94	299.453552	-233.456009	1025.068726
54.95	299.66391	61.803661	1037.851807
54.96	299.601318	77.261353	1030.710815
54.97	301.46463	147.815063	1038.842773
54.98	300.976654	45.291416	1036.063965
54.99	300.574951	-1.226259	1034.379517
55.0	299.641022	172.899246	1034.345093
55.01	298.534058	40.280735	1036.98584
55.02	300.061493	-80.897026	1031.182983
55.03	300.752441	-142.646622	1033.912964
55.04	299.734833	-63.748333	1034.904663
55.05	301.651123	-30.12604	1034.767456
55.06	302.324188	-167.088974	1026.132324
55.07	299.171356	7.708435	1030.490234
55.08	299.218384	-103.852882	1027.111694
55.09	299.898743	-25.335394	1035.805176
55.1	301.022369	-123.617348	1026.119019
55.11	298.871674	30.301863	1031.460571
55.12	299.450287	-176.599655	1031.799683
55.13	299.312531	-45.913395	1034.535889
55.14	301.454865	325.29837	1037.140259
55.15	299.3974	-102.912941	1025.062134
55.16	299.871033	-176.622238	1023.793213
55.17	300.271881	84.433815	1032.36084
55.18	301.506622	110.311188	1033.729736
55.19	302.127991	37.694656	1036.179077
55.2	298.408356	-190.441177	1033.649292
55.21	302.085114	105.578514	1033.360474
55.22	301.47937	10.398185	1034.025391
55.23	299.722565	88.268921	1033.788208
55.24	301.182739	203.128586	1031.293457
55.25	298.51123	5.247555	1035.524414
55.26	300.341217	-81.089211	1031.607544
55.27	300.717499	53.204212	1034.40625
55.28	300.187714	94.214989	1034.812012
55.29	298.446503	-137.010864	1030.532959
55.3	299.063782	249.105957	1037.392456
55.31	299.973114	-31.365454	1034.119507
55.32	301.55365	145.684799	1031.591919
55.33	300.29718	-106.407349	1030.897339
55.34	298.934814	-117.588799	1028.98877
55.35	301.087067	29.509039	1033.797241
55.36	298.449799	97.750549	1038.484375
55.37	300.95047	-24.616961	1032.183228
55.38	298.244812	32.929501	1035.567993
55.39	300.215851	97.726173	1034.137329
55.4	298.432617	10.047942	1033.396362
55.41	298.872131	-41.406918	1034.36145
55.42	300.325256	92.024628	1032.965332
55.43	299.584991	280.170166	1037.245239
55.44	299.703064	83.252922	1036.086914
55.45	301.906616	109.2229	1038.466187
55.46	299.31366	67.849831	1037.047974
55.47	298.414856	5.39917	1034.099976
55.48	299.434387	-129.237793	1029.879761
55.49	299.100647	-120.436882	1030.836182
55.5	300.535461	-125.276405	1025.341187
55.51	300.337708	-147.976089	1033.653564
55.52	300.896729	81.574188	1034.280029
55.53	300.945801	-115.25412	1031.010864
55.54	301.39447	49.069729	1030.718262
55.55	299.463623	5.689722	1034.383301
55.56	299.150879	13.712463	1032.754761
55.57	300.983795	99.0112	1031.752197
55.58	299.843628	-130.87233	1030.523438
55.59	301.518738	-81.455086	1026.66394
55.6	300.502655	-259.482452	1026.045532
55.61	300.739868	3.710309	1035.581787
55.62	301.636353	-5.134595	1035.86853
55.63	300.456177	15.5983	1025.053223
55.64	299.599854	124.760017	1035.54541
55.65	299.729218	41.993412	1033.674072
55.66	300.097107	106.207176	1035.394287
55.67	298.96991	-210.389725	1028.846558
55.68	299.586609	143.802261	1037.381226
55.69	301.829498	-79.05648	1029.760742
55.7	299.788513	-67.609123	1027.86145
55.71	298.581512	-35.811382	1029.44043
55.72	301.933807	92.1576	1037.807373
55.73	298.462372	-135.447891	1033.855591
55.74	300.234711	117.612206	1037.870605
55.75	300.500702	16.001898	1033.604492
55.76	299.55542	-142.896225	1031.131104
55.77	300.20462	-10.462106	1031.536621
55.78	299.466797	-18.423962	1032.602661
55.79	299.868408	-84.540031	1029.18396
55.8	299.565308	34.38055	1032.553467
55.81	298.988251	162.714233	1038.579102
55.82	300.790161	4.58432	1028.947388
55.83	299.502716	41.5853	1025.378906
55.84	300.70752	216.586258	1034.637207
55.85	299.763794	-51.017262	1038.711304
55.86	300.666046	61.145214	1032.077881
55.87	300.523346	150.412628	1039.397217
55.88	301.153046	1.194387	1032.220947
55.89	299.826752	172.878616	1031.807617
55.9	300.900269	280.613281	1045.107788
55.91	299.653442	101.864227	1035.475464
55.92	300.506897	-105.011269	1029.586548
55.93	301.801453	31.187132	1031.452637
55.94	301.366577	34.346325	1032.1427
55.95	300.246033	-110.688698	1030.334961
55.96	300.969604	-206.874161	1024.398071
55.97	297.743835	-199.293869	1029.312988
55.98	299.601318	-129.808105	1027.105103
55.99	300.036865	-114.544312	1029.22644
56.0	299.975281	93.160027	1040.320312
56.01	300.156189	5.61263	1030.866089
56.02	299.819977	-19.266897	1031.376831
56.03	301.046356	-62.515728	1032.317017
56.04	300.636414	-65.462196	1033.518433
56.05	301.306274	-33.767094	1025.949951
56.06	300.747101	-56.952259	1034.595581
56.07	301.31958	230.682693	1041.157837
56.08	300.402588	-28.489822	1031.213745
56.09	299.593201	26.669153	1031.828979
56.1	301.245361	-116.250359	1029.425903
56.11	301.244659	-118.248436	1026.249634
56.12	296.787109	25.271034	1030.922607
56.13	301.89093	226.350769	1046.041504
56.14	300.244202	76.167587	1036.561768
56.15	299.120667	-135.708511	1027.248047
56.16	300.301361	-17.536844	1031.072998
56.17	301.834717	318.751465	1034.897583
56.18	300.358673	25.664034	1032.970825
56.19	300.002563	-219.739334	1025.854492
56.2	299.557159	-72.028801	1031.078247
56.21	301.363556	5.163147	1036.486694
56.22	298.342651	-90.433067	1031.363281
56.23	301.599579	216.495895	1038.332397
56.24	301.652893	97.118462	1035.369751
56.25	300.736237	50.182163	1033.642944
56.26	297.889191	-0.47614	1031.823364
56.27	299.478149	183.141281	1035.131226
56.28	300.322205	-25.717705	1024.990723
56.29	300.990387	16.646713	1028.395386
56.3	299.631989	28.214262	1035.622925
56.31	299.757416	50.889832	1031.116821
56.32	299.615509	-99.22274	1029.52124
56.33	298.628082	58.373257	1033.056885
56.34	300.548035	5.554682	1036.038452
56.35	298.640717	-41.92226	1032.81189
56.36	299.708344	53.455074	1032.666016
56.37	301.071777	-117.883934	1028.241943
56.38	299.926544	90.308784	1031.043457
56.39	299.909943	27.484261	1038.095947
56.4	300.299957	305.234253	1035.480225
56.41	296.982086	94.058342	1035.871094
56.42	300.13916	1.611913	1027.325195
56.43	299.229828	103.291115	1039.077759
56.44	300.884674	28.890627	1033.130127
56.45	299.829498	18.484392	1033.927612
56.46	299.870361	106.122589	1035.080811
56.47	298.975952	143.759476	1039.703857
56.48	299.663483	-134.101242	1034.104736
56.49	299.77771	5.724153	1029.558228
56.5	299.82901	71.598701	1035.63623
56.51	301.063049	155.045639	1032.04248
56.52	298.916656	22.016962	1034.300293
56.53	299.510071	-78.966591	1029.791748
56.54	300.349091	40.239132	1036.878418
56.55	301.510742	-86.764442	1030.668335
56.56	301.19458	-11.608134	1038.860352
56.57	301.02597	44.891972	1033.148682
56.58	299.198273	-219.774796	1030.85791
56.59	299.291168	-72.963295	1031.418335
56.6	299.549286	115.060814	1030.711304
56.61	300.68457	45.582367	1035.134155
56.62	299.874695	149.50882	1036.794434
56.63	298.645569	-137.224594	1031.2146
56.64	300.02063	67.255585	1025.65918
56.65	300.251984	-104.914551	1032.598511
56.66	300.957794	-73.072151	1031.460083
56.67	301.62439	-68.324371	1034.442505
56.68	299.047272	5.13186	1029.9198
56.69	299.69812	-117.941193	1033.593262
56.7	298.359131	48.934376	1034.711426
56.71	300.220215	-183.449539	1025.072388
56.72	298.371704	-107.368408	1029.107666
56.73	299.43396	121.433777	1035.96875
56.74	299.534027	281.162354	1041.539185
56.75	298.500732	-188.438431	1030.588135
56.76	300.455139	-58.777039	1026.526855
56.77	300.422607	-101.349945	1027.266113
56.78	299.699585	70.14679	1034.832031
56.79	301.800293	69.592232	1034.06543
56.8	299.127777	-128.422623	1027.096069
56.81	299.49826	-151.058899	1031.596558
56.82	298.587402	2.254907	1034.806885
56.83	298.616089	60.783844	1032.247803
56.84	298.898346	-211.77565	1024.10022
56.85	300.154388	41.524693	1030.461792
56.86	300.563019	68.71183	1034.228516
56.87	297.638245	23.190195	1038.812744
56.88	300.146637	111.486237	1032.132568
56.89	301.440918	301.25058	1037.010986
56.9	299.327606	-70.063606	1034.507324
56.91	300.070526	62.6521	1035.655518
56.92	300.044739	212.774399	1033.856079
56.93	299.511414	84.850098	1034.671875
56.94	299.62619	32.377274	1038.618408
56.95	299.850494	-113.99456	1031.619995
56.96	298.745789	5.587733	1033.507812
56.97	298.755768	-74.794807	1029.55896
56.98	300.87561	-56.819653	1035.615234
56.99	301.040405	64.119102	1035.023193
57.0	299.612793	231.494263	1037.061523
57.01	299.443207	-12.711123	1035.157227
57.02	300.873138	-15.550075	1029.23877
57.03	302.680664	37.159992	1031.401123
57.04	301.014648	-131.311295	1029.46167
57.05	298.86377	-126.687866	1028.861572
57.06	299.067047	14.168782	1033.540527
57.07	299.763794	433.04306	1041.312256
57.08	299.77948	-66.689781	1033.593628
57.09	300.455505	50.318756	1035.940918
57.1	300.61734	-92.397278	1031.629272
57.11	300.810944	126.252571	1037.549438
57.12	300.209442	-28.920601	1032.128418
57.13	300.516205	12.74627	1029.318115
57.14	301.05603	96.788635	1038.429688
57.15	299.035461	104.054146	1036.949463
57.16	298.647583	65.68335	1034.092529
57.17	299.141266	31.696579	1032.753052
57.18	298.762299	-51.893406	1032.283203
57.19	299.492249	-108.021545	1031.207397
57.2	299.609222	32.560135	1030.150635
57.21	300.155884	-3.309851	1037.282227
57.22	299.738159	56.469357	1034.885864
57.23	300.601807	29.936289	1031.916992
57.24	299.387024	-136.300217	1027.661987
57.25	300.71521	-271.686371	1023.468018
57.26	299.91922	240.366455	1036.689087
57.27	299.049377	-85.57373	1034.548584
57.28	301.095825	125.856506	1036.110107
57.29	300.937195	128.888351	1039.875488
57.3	300.359436	3.214932	1032.611328
57.31	301.067719	-18.370977	1029.828125
57.32	300.395935	-75.858597	1037.485962
57.33	297.993347	-60.971287	1032.408691
57.34	301.5625	58.216717	1032.401245
57.35	300.133728	-7.351555	1028.915649
57.36	299.378265	-69.002625	1027.920166
57.37	299.783112	-4.295509	1030.63562
57.38	300.884094	-202.349487	1025.870483
57.39	299.393311	88.28537	1036.440918
57.4	301.79895	-81.846764	1030.442383
57.41	300.803864	-12.439946	1030.880737
57.42	298.184326	-122.29995	1030.024902
57.43	301.326447	-44.69754	1027.854858
57.44	300.007874	-23.746569	1033.007568
57.45	299.023376	-56.541332	1038.751343
57.46	299.906372	150.809189	1038.309082
57.47	301.224762	-202.106125	1033.134888
57.48	301.289032	114.179138	1032.418579
57.49	300.38501	-3.765999	1034.748535
57.5	300.40332	-110.10508	1037.477661
57.51	301.466095	-20.064728	1029.241699
57.52	300.245789	-88.323402	1030.297607
57.53	298.998047	1.168058	1033.595703
57.54	302.381683	-141.817856	1030.557373
57.55	300.587341	2.956908	1028.346191
57.56	299.146545	159.54158	1037.808716
57.57	301.302094	-20.209131	1033.793457
57.58	300.367249	-90.070274	1034.330933
57.59	301.108032	143.391434	1034.229614
57.6	300.747345	-100.560112	1031.089966
57.61	300.859924	-3.807755	1034.847168
57.62	301.665161	160.742935	1031.860596
57.63	300.820221	-49.827026	1033.94458
57.64	300.164154	82.153145	1035.930298
57.65	297.644592	110.581116	1033.225708
57.66	298.837372	46.817627	1032.522095
57.67	300.282166	126.10788	1036.905518
57.68	299.257263	-123.082817	1020.787109
57.69	299.432343	-2.48425	1036.223389
57.7	300.070343	92.816719	1033.509155
57.71	298.947327	30.581823	1032.555054
57.72	298.575409	32.383343	1032.6698
57.73	299.33139	-97.347839	1034.464844
57.74	299.024475	-127.421814	1022.954468
57.75	300.247803	-16.25271	1033.865479
57.76	299.751953	-81.781494	1032.479248
57.77	300.056946	227.373657	1035.147583
57.78	299.663269	87.059044	1034.939331
57.79	297.995789	-4.403708	1033.370361
57.8	298.417969	-52.762543	1032.237427
57.81	300.02417	17.474119	1028.531616
57.82	299.503723	-86.764244	1032.416748
57.83	299.377167	213.227737	1036.713379
57.84	299.784454	-55.41951	1028.766235
57.85	299.505096	135.633408	1033.14502
57.86	300.898376	-16.893476	1033.195679
57.87	300.137939	11.597922	1029.989868
57.88	298.387787	-201.113083	1031.149414
57.89	298.969513	-163.437393	1037.600342
57.9	301.628235	-32.373035	1031.503906
57.91	298.805115	63.204361	1032.041138
57.92	299.816376	-217.857346	1029.146362
57.93	300.577393	-120.950722	1033.237427
57.94	299.043335	-302.299866	1018.250366
57.95	301.341858	49.016018	1037.049072
57.96	297.871368	-140.449173	1032.780273
57.97	298.634918	-90.261452	1028.80896
57.98	298.919312	-73.050232	1030.393799
57.99	300.481842	129.985229	1032.448975
58.0	300.359711	-10.924541	1031.966919
58.01	298.003967	-59.118118	1034.360474
58.02	300.826141	22.94066	1035.408691
58.03	298.885162	-99.472511	1022.658997
58.04	299.327759	-306.796173	1029.202271
58.05	300.154572	63.018024	1032.303833
58.06	299.905975	125.79303	1036.06604
58.07	302.040588	-60.549404	1030.523926
58.08	297.67688	-258.914673	1023.332397
58.09	300.915314	-79.623199	1033.240356
58.1	299.22229	98.527428	1037.119385
58.11	300.734222	48.499332	1027.696655
58.12	300.776062	130.965714	1028.628296
58.13	298.897705	170.666183	1038.117188
58.14	297.042084	169.063919	1034.717529
58.15	299.751801	-78.410164	1031.977905
58.16	301.120117	77.941856	1031.0802
58.17	300.111847	10.325946	1030.951294
58.18	300.152679	-72.597054	1031.110962
58.19	301.532593	149.17186	1027.680054
58.2	299.209808	23.820795	1036.002441
58.21	299.263794	-65.874809	1026.909912
58.22	299.647003	-37.214607	1028.66748
58.23	298.55661	96.125587	1036.427002
58.24	299.755798	250.045029	1039.546997
58.25	300.182098	-100.509621	1027.052002
58.26	301.706757	132.963821	1034.615967
58.27	299.550598	10.779408	1029.735474
58.28	299.453796	-96.122108	1033.098022
58.29	300.911285	217.3125	1035.142334
58.3	298.9505	98.331291	1036.654297
58.31	297.800781	5.011999	1028.086792
58.32	299.088318	12.992058	1032.420532
58.33	299.61731	-188.663651	1029.8927
58.34	299.633728	212.918777	1037.56543
58.35	299.034851	-62.139221	1035.639282
58.36	301.610779	69.160606	1030.261475
58.37	301.186188	-55.185303	1031.577515
58.38	298.514862	34.436878	1033.949463
58.39	298.965637	-106.907379	1035.178345
58.4	299.921265	-13.105362	1034.60498
58.41	300.858093	139.555252	1034.429321
58.42	299.905884	16.625484	1029.799438
58.43	299.176361	112.786041	1032.144043
58.44	298.510651	103.252075	1035.301147
58.45	300.754364	-98.181007	1030.685059
58.46	298.504791	-23.710938	1034.305054
58.47	301.397644	228.541489	1037.757568
58.48	300.609009	-11.212463	1031.634644
58.49	300.053406	46.194576	1035.182861
58.5	297.723785	-39.203114	1029.912109
58.51	298.751495	-30.406504	1023.739014
58.52	301.144287	45.694233	1034.347534
58.53	300.058563	19.123009	1033.797974
58.54	298.836395	-4.121764	1032.867798
58.55	298.734558	-91.722343	1032.35022
58.56	298.658142	-43.148106	1032.741699
58.57	301.075165	54.475143	1036.308228
58.58	299.134094	-279.386383	1022.418457
58.59	297.706665	-71.916573	1029.021606
58.6	300.613739	-96.758644	1032.268555
58.61	298.387421	-133.305191	1031.487427
58.62	300.414612	96.820961	1036.4198
58.63	297.596497	-42.728531	1035.507568
58.64	301.823853	-22.695749	1032.610718
58.65	300.390503	-59.545109	1031.404297
58.66	301.608551	-191.674316	1028.948242
58.67	297.876831	-135.507416	1031.038208
58.68	300.921661	30.553986	1031.196167
58.69	300.628235	31.055872	1034.502197
58.7	299.461243	-35.4394	1032.278931
58.71	301.153351	160.761276	1038.595703
58.72	297.596649	415.913788	1040.56311
58.73	297.588837	-59.19791	1033.36792
58.74	301.440674	-66.376846	1030.689575
58.75	300.058624	53.68924	1029.874268
58.76	299.99411	-100.070526	1033.05896
58.77	300.611633	-36.8545	1031.353271
58.78	299.855133	89.464508	1038.171997
58.79	300.631195	6.744347	1033.044678
58.8	299.082672	55.383846	1034.533691
58.81	300.074219	121.572151	1030.299683
58.82	300.682587	281.013733	1039.345337
58.83	300.453827	112.255867	1033.94397
58.84	301.207428	125.341553	1035.917725
58.85	299.445343	-49.270386	1034.622559
58.86	300.588959	53.800159	1028.224731
58.87	300.533417	10.32943	1029.066406
58.88	299.884552	219.609009	1038.157104
58.89	299.33429	173.667648	1042.655273
58.9	300.577606	-44.109619	1029.872803
58.91	299.742889	45.72842	1034.725708
58.92	302.461792	147.988449	1035.625122
58.93	300.357361	183.704849	1037.966797
58.94	301.676178	-45.824432	1036.796875
58.95	301.195251	-21.916529	1032.74939
58.96	299.701019	32.306644	1036.318237
58.97	299.51062	0.16984	1036.822876
58.98	299.720154	-7.862155	1034.104736
58.99	299.444336	-81.052864	1032.933594
59.0	301.270813	73.298157	1032.210571
59.01	301.532532	112.614143	1031.459229
59.02	300.408417	-121.485779	1026.460938
59.03	299.609833	106.939247	1032.285767
59.04	302.176361	232.868179	1039.194458
59.05	300.481323	164.709442	1037.674561
59.06	298.129272	-119.919563	1032.677979
59.07	300.288269	-162.6689	1025.496582
59.08	300.106384	-51.659817	1034.165894
59.09	300.911163	119.194908	1035.557983
59.1	300.679657	90.118935	1038.219849
59.11	299.020569	-16.312592	1029.734741
59.12	300.13446	-127.09787	1023.686401
59.13	301.066742	-97.019798	1030.752197
59.14	299.332092	73.002739	1032.558472
59.15	299.996185	195.573532	1042.353638
59.16	298.081085	-163.057968	1027.692993
59.17	299.679565	-78.275772	1032.622314
59.18	300.386322	-258.620209	1026.297974
59.19	301.058655	55.151806	1030.90625
59.2	298.285889	20.104544	1034.541382
59.21	300.710663	-46.132431	1026.2146
59.22	300.200928	-27.272242	1033.419922
59.23	300.522644	-66.90519	1034.714844
59.24	299.179535	-73.338524	1032.952759
59.25	299.631012	199.447617	1038.059692
59.26	299.891327	311.588562	1041.529175
59.27	301.622101	101.505318	1035.95813
59.28	299.368256	-183.202866	1029.009399
59.29	299.935364	-96.115105	1029.409668
59.3	298.248627	249.21965	1039.355225
59.31	302.316772	67.228767	1033.916016
59.32	299.425323	-178.67952	1030.891113
59.33	298.075439	-35.728626	1033.189209
59.34	301.432556	229.12854	1039.766357
59.35	300.725128	-135.791489	1034.413086
59.36	301.203796	-206.946793	1025.67981
59.37	301.313416	5.595535	1035.033325
59.38	299.867493	-83.021042	1032.431396
59.39	298.243958	-245.792892	1027.183838
59.4	298.721344	87.787514	1038.496826
59.41	298.378723	41.159752	1037.954468
59.42	299.1492	-235.691284	1028.430298
59.43	301.022614	-38.917881	1033.545044
59.44	298.203522	-39.622471	1035.043701
59.45	299.5625	-168.98793	1025.408447
59.46	300.34201	-142.17276	1034.590454
59.47	299.130371	-96.975586	1030.678955
59.48	300.246155	-34.946945	1036.588745
59.49	299.657959	-36.51791	1035.359253
59.5	299.671875	-121.817772	1026.953735
59.51	300.100342	-109.91391	1028.804077
59.52	299.238159	49.007473	1036.64978
59.53	301.696564	42.173306	1037.452148
59.54	299.491547	-93.260201	1030.501709
59.55	300.029785	86.684593	1037.501465
59.56	297.705444	22.303209	1034.689209
59.57	299.835114	-15.710407	1028.383179
59.58	300.222595	152.648499	1034.917969
59.59	301.287231	10.240926	1029.474976
59.6	299.344666	207.588379	1040.053345
59.61	300.184174	-37.646755	1034.717041
59.62	299.43103	4.58666	1030.474487
59.63	298.755341	156.15567	1035.749634
59.64	301.180389	-69.551048	1028.411499
59.65	300.644714	-51.142529	1037.113525
59.66	301.269531	73.272621	1036.373291
59.67	300.178802	-96.439148	1032.460938
59.68	300.138824	-19.220619	1029.03772
59.69	300.293365	188.634415	1036.077271
59.7	299.9021	15.571167	1028.583862
59.71	298.002991	-105.314087	1028.891846
59.72	298.549225	-194.946655	1026.930908
59.73	301.734161	68.943939	1032.315674
59.74	300.285522	-129.800659	1029.653931
59.75	302.074188	62.991886	1033.930176
59.76	302.148132	70.360313	1034.313354
59.77	301.706635	117.076881	1034.417358
59.78	300.516083	68.931976	1036.101318
59.79	300.259796	146.083603	1038.460815
59.8	299.573914	49.686096	1031.239014
59.81	299.612152	-143.549362	1028.115356
59.82	299.298981	-71.499016	1029.916138
59.83	298.597076	70.978363	1033.777222
59.84	300.174103	-226.492477	1026.981934
59.85	299.627655	163.569473	1037.685547
59.86	300.704559	-282.91507	1023.630127
59.87	299.309845	-141.312241	1027.856445
59.88	299.294739	92.297791	1035.804077
59.89	299.477783	-24.686104	1031.618164
59.9	299.625458	68.608208	1034.448364
59.91	299.700897	67.901802	1033.121582
59.92	300.016235	149.633194	1037.483276
59.93	300.473175	61.003666	1032.236572
59.94	299.697906	-76.322258	1029.622803
59.95	298.292389	-58.360218	1032.302612
