"gene","distance","Z","FC","p.value","p.adj"
"LSM5",4.35877315873053e-08,0.697405848536463,0.0392864251931612,0.842882301074461,0.999999999902037
"PIK3R1",4.35045218294692e-08,0.696602102693281,0.0391365713923479,0.843178345334259,0.999999999902037
"TIMM13",4.34446622518591e-08,0.696023071396388,0.0390289463994163,0.843391327867075,0.999999999902037
"XRN1",4.32641103480488e-08,0.694272331094536,0.0387052192763379,0.844033807355645,0.999999999902037
"ANXA1",4.3018280763645e-08,0.69187832583787,0.0382666175912004,0.844908739015519,0.999999999902037
"NQO2",4.28718515260168e-08,0.690446640933856,0.0380065507097868,0.845429986069664,0.999999999902037
"ATF4",4.26708628058402e-08,0.688474536674069,0.037651026902321,0.846145559733698,0.999999999902037
"FLT3",4.22797293270604e-08,0.684613346631363,0.0369639499540778,0.847538462943154,0.999999999902037
"ITSN2",4.20193783844216e-08,0.68202587440014,0.0365101169152508,0.848465888182106,0.999999999902037
"IPO5",4.20163297225303e-08,0.681995492679303,0.0365048192184026,0.848476749407243,0.999999999902037
"TBXA2R",4.18219393202099e-08,0.680054288231184,0.0361678182889363,0.849169347938113,0.999999999902037
"RNF181",4.18011935410449e-08,0.679846653161108,0.0361319450854098,0.849243270490516,0.999999999902037
"C2orf88",4.17231904246744e-08,0.679065148740478,0.0359972228711857,0.849521227533992,0.999999999902037
"SDHA",4.16786942455401e-08,0.678618774466365,0.0359204845026937,0.849679794021325,0.999999999902037
"LAMTOR5",4.14545549183375e-08,0.676363913740678,0.0355351775944347,0.850478628777728,0.999999999902037
"TOMM7",4.11506015377978e-08,0.673289035594846,0.0350159854497893,0.851562166668675,0.999999999902037
"LDHA",4.11224011699534e-08,0.673002747540109,0.0349680092219592,0.851662710031823,0.999999999902037
"DCTN2",4.09404864142869e-08,0.671151828453336,0.0346593148589372,0.852311352399017,0.999999999902037
"MGMT",4.09335327170251e-08,0.671080934503093,0.0346475421646552,0.85233614875901,0.999999999902037
"TM9SF2",4.09168959760164e-08,0.670911277799843,0.0346193840747563,0.852395474714969,0.999999999902037
"PPM1K",4.08059398030165e-08,0.669778234449569,0.0344318807926178,0.852791161350947,0.999999999902037
"PAK2",4.0723853949719e-08,0.668938270168455,0.0342934927273397,0.853083915871269,0.999999999902037
"STXBP2",4.06822809345722e-08,0.668512299200631,0.0342235113258521,0.853232191384384,0.999999999902037
"MPHOSPH8",4.06418593102761e-08,0.668097760872508,0.0341555366384994,0.853376365286039,0.999999999902037
"NOP58",4.0357783337049e-08,0.665174253203913,0.0336797288102106,0.854389731671713,0.999999999902037
"FRMD4B",4.03110567015587e-08,0.664691654717909,0.0336017845211307,0.854556439719312,0.999999999902037
"ARL2BP",4.02993781854332e-08,0.664570961199825,0.0335823177955905,0.854598106533276,0.999999999902037
"CORO1C",4.00658569758636e-08,0.662151159454815,0.0331942491737412,0.855431352555935,0.999999999902037
"USP47",3.98405430265073e-08,0.659804692197199,0.0328219572440272,0.856235466420114,0.999999999902037
"HNRNPM",3.97343938236763e-08,0.658695210874656,0.032647291790208,0.856614349806309,0.999999999902037
"CD53",3.97083878475891e-08,0.658422999020376,0.032604570773649,0.856707179213785,0.999999999902037
"SNRPD1",3.96158446643667e-08,0.657453058237476,0.032452773388771,0.857037532003783,0.999999999902037
"SRSF4",3.95424087501735e-08,0.656681969828747,0.0323325694535363,0.85729969511389,0.999999999902037
"ARPP19",3.94072428907011e-08,0.65525943020843,0.0321119055963739,0.857782272652711,0.999999999902037
"CCT4",3.93533704577123e-08,0.654691266521102,0.0320241672073274,0.857974626180686,0.999999999902037
"TXNL4A",3.91472048648848e-08,0.652510651826276,0.031689507826053,0.858710825895848,0.999999999902037
"TRAPPC6A",3.90658971376485e-08,0.651647899283692,0.0315580079603587,0.859001202662311,0.999999999902037
"LAPTM5",3.90400818978636e-08,0.65137364676129,0.0315163138779144,0.859093401406634,0.999999999902037
