"gene","distance","Z","FC","p.value","p.adj"
"FAM26F",3.75665686037315e-07,1.51902201735377,1.46666263694422,0.225872993473424,0.999999999897218
"GP1BA",3.75512736128421e-07,1.51880654132066,1.4654685952279,0.226062010437057,0.999999999897218
"PTMS",3.74890709686102e-07,1.51792944230993,1.46061760008515,0.226831879689718,0.999999999897218
"RPL41",3.74327243257443e-07,1.51713382339969,1.45623023884088,0.227530882899843,0.999999999897218
"LRRFIP2",3.74267146401172e-07,1.51704890470872,1.4557626916033,0.227605526020743,0.999999999897218
"ARHGEF6",3.73374580877503e-07,1.51578628407989,1.44882746248938,0.228716189275855,0.999999999897218
"HINT1",3.72816097988361e-07,1.51499491976479,1.44449647564434,0.229413096661019,0.999999999897218
"VIM",3.72024172091195e-07,1.51387099949248,1.43836627248763,0.230403896103097,0.999999999897218
"HSPD1",3.71897583396968e-07,1.51369114888715,1.43738757301824,0.230562556147668,0.999999999897218
"RPL38",3.71062323323797e-07,1.51250311831998,1.4309382478654,0.231611376971525,0.999999999897218
"CMTM5",3.70707090931605e-07,1.51199714903014,1.4281997736535,0.232058461172933,0.999999999897218
"SLAIN2",3.69576637514992e-07,1.51038419523295,1.41950260188162,0.233485289703331,0.999999999897218
"GATA1",3.69117131065455e-07,1.50972733511229,1.41597497031575,0.234067040959123,0.999999999897218
"PPIB",3.67863699978701e-07,1.50793194395636,1.40637469193011,0.2356591484894,0.999999999897218
"IFI27L2",3.66363348251565e-07,1.50577585786074,1.39492613797521,0.237574951260563,0.999999999897218
"ILK",3.64703920930538e-07,1.50338220775307,1.38231823814385,0.239706661455238,0.999999999897218
"RPL17",3.63063539528981e-07,1.50100670083863,1.36991129923964,0.241827124304462,0.999999999897218
"RPL35",3.62637446969025e-07,1.50038813052205,1.36669772129811,0.242380072143213,0.999999999897218
"TSPAN32",3.58513465929057e-07,1.49436833565523,1.33578978626018,0.247777814778444,0.999999999897218
"PFN1",3.58187523088071e-07,1.49388999092136,1.33336202138584,0.248207990292137,0.999999999897218
"LCP2",3.57932093356259e-07,1.49351486458142,1.33146101230694,0.248545468435894,0.999999999897218
"RCN1",3.54593208723971e-07,1.48858981049081,1.30673643489844,0.252986392748712,0.999999999897218
"RTN4",3.54228964815005e-07,1.48805009131634,1.30405321191014,0.253474183031308,0.999999999897218
"RPS15A",3.53916607792258e-07,1.48758687100425,1.30175441294938,0.253893008434517,0.999999999897218
"GNB2L1",3.49686218423688e-07,1.48127799263321,1.27082048351396,0.259612814181797,0.999999999897218
"AKR7A2",3.4911227390662e-07,1.48041694744115,1.26665227876634,0.260395650845376,0.999999999897218
"MFF",3.48977405627625e-07,1.48021443618697,1.26567380720794,0.260579842378832,0.999999999897218
"DSTN",3.46595920632242e-07,1.47662725933683,1.24845837453742,0.263847123762617,0.999999999897218
"RPL27A",3.45091270625253e-07,1.4743497709964,1.23764223209274,0.265925937492944,0.999999999897218
"GFI1B",3.42239227459856e-07,1.47000901612597,1.21726951838486,0.269897176473038,0.999999999897218
"PSTPIP2",3.41560502934597e-07,1.46897137679006,1.21244615879144,0.270848206964356,0.999999999897218
"MMRN1",3.39828471022346e-07,1.46631528153614,1.2001808590963,0.273285533385341,0.999999999897218
"AHCY",3.38631975475073e-07,1.46447355307694,1.19174434971481,0.274977982482204,0.999999999897218
"HSP90B1",3.34336372793517e-07,1.45781448281174,1.16170116855676,0.281113012272725,0.999999999897218
"RPS2",3.34103712990751e-07,1.45745169168492,1.16008490933774,0.281447931681133,0.999999999897218
"MLEC",3.33972753739718e-07,1.45724738760718,1.1591756463154,0.281636569742954,0.999999999897218
"PROS1",3.32932931028733e-07,1.45562272546801,1.15196870656606,0.283137409337687,0.999999999897218
"TC2N",3.31600399195469e-07,1.45353425760755,1.14276587371179,0.285068642233896,0.999999999897218
"PRDX1",3.31576758140228e-07,1.45349713928471,1.14260293525834,0.285102985353354,0.999999999897218
"DNAJC3",3.28972126388901e-07,1.44939349392824,1.12472248432733,0.28890384862426,0.999999999897218
