"gene","distance","Z","FC","p.value","p.adj"
"LRP10",1.5837430167918e-08,0.0781792380161701,0.00648952893235776,0.935793776916534,0.999999999776616
"PQBP1",1.57536593793241e-08,0.0762335628956555,0.00642105883341639,0.936132662267652,0.999999999776616
"POLR2L",1.56893892420207e-08,0.0747348436572155,0.00636877377205258,0.936392667763651,0.999999999776616
"PHPT1",1.56721574780026e-08,0.0743321282174758,0.00635479171856719,0.936462380195068,0.999999999776616
"STK38",1.56465107518632e-08,0.0737320532805207,0.00633401011922494,0.936566136907097,0.999999999776616
"CHD9",1.56433848459585e-08,0.073658857066915,0.00633147951771987,0.936578783184318,0.999999999776616
"MEF2C",1.56350247794696e-08,0.0734630366535434,0.00632471404508935,0.936612605048234,0.999999999776616
"PSME1",1.5578208990486e-08,0.0721298605528871,0.00627883107170067,0.936842464606364,0.999999999776616
"RASGRP2",1.5516248612046e-08,0.0706712485668797,0.00622898386871231,0.937093143622518,0.999999999776616
"PSMG2",1.55092753636886e-08,0.0705067812753795,0.00622338631840925,0.937121356349707,0.999999999776616
"ARPP19",1.54833731315813e-08,0.0698953143489438,0.0062026161686223,0.937226153624777,0.999999999776616
"MRPL43",1.54341038688144e-08,0.0687298249076038,0.00616320458759485,0.937425494058655,0.999999999776616
"IGBP1",1.54094914968259e-08,0.0681464220267176,0.00614356365005978,0.937525075685172,0.999999999776616
"CTTN",1.53606568268393e-08,0.0669865141139927,0.00610468585787365,0.937722663590714,0.999999999776616
"UBE2K",1.53336299602943e-08,0.066343231478479,0.00608322253341527,0.937832017508638,0.999999999776616
"CD99",1.53335645406937e-08,0.0663416732187454,0.00608317062644465,0.93783228220555,0.999999999776616
"PGRMC1",1.53169487416578e-08,0.0659457107349118,0.00606999404563921,0.937899512289424,0.999999999776616
"SNX6",1.52341102312868e-08,0.0639661654484784,0.0060045150067315,0.938234696265927,0.999999999776616
"NDUFA2",1.52209998611718e-08,0.063652036273878,0.00599418456545834,0.938287744892588,0.999999999776616
"SNW1",1.52122464328989e-08,0.063442172949133,0.00598729216972013,0.938323164132753,0.999999999776616
"NSMCE1",1.52108356449684e-08,0.0634083397249142,0.00598618169496061,0.938328872654596,0.999999999776616
"JKAMP",1.51683315480484e-08,0.0623877626321748,0.0059527737005497,0.938500859992487,0.999999999776616
"COX5B",1.51559295528666e-08,0.0620895170284074,0.00594304341618119,0.938551043605038,0.999999999776616
"NMI",1.50848002857162e-08,0.0603749695241104,0.00588739095830725,0.938838866807361,0.999999999776616
"UBE2E3",1.50493138491714e-08,0.0595170103141544,0.0058597237992552,0.938982464975678,0.999999999776616
"ASAH1",1.50320736482922e-08,0.0590995715105659,0.00584630591834411,0.93905222928373,0.999999999776616
"RP5-1171I10.5",1.49773622988656e-08,0.0577721399677171,0.00580382645650001,0.939273627678296,0.999999999776616
"DNAJC19",1.49322602255357e-08,0.0566747506150337,0.0057689243864487,0.939456144101057,0.999999999776616
"ANKRD10",1.49257538003119e-08,0.0565162088004429,0.00576389810147815,0.939482474183426,0.999999999776616
"TXNIP",1.48759597545472e-08,0.055300930581202,0.00572550418663573,0.939683982003804,0.999999999776616
"C14orf2",1.48752324865853e-08,0.0552831552107416,0.00572494437415393,0.939686925159075,0.999999999776616
"SPG7",1.48509174584659e-08,0.0546884388920735,0.00570624370325734,0.939785325269603,0.999999999776616
"CNOT1",1.48104901119725e-08,0.0536978004415367,0.00567521877826017,0.939948932105911,0.999999999776616
"PIK3R1",1.47531123153437e-08,0.0522878525729456,0.00563133086144025,0.940181140658773,0.999999999776616
"C11orf58",1.47505534495184e-08,0.0522248649367717,0.00562937756912837,0.940191496534575,0.999999999776616
