frame	time_ns	whole_protein_backbone_rmsd_nm	chain_A_backbone_rmsd_global_fit_nm	chain_B_backbone_rmsd_global_fit_nm	chain_A_backbone_rmsd_self_fit_nm	chain_B_backbone_rmsd_self_fit_nm	interface_min_heavy_distance_nm	interface_heavy_atom_contact_pairs_le_0_40_nm	interface_heavy_atom_contact_pairs_le_0_50_nm	interface_residue_contact_pairs_le_0_40_nm	interface_residue_contact_pairs_le_0_50_nm	chain_A_B_com_distance_nm	protein_radius_of_gyration_nm	interface_hydrogen_bond_count	chain_A_sasa_nm2	chain_B_sasa_nm2	protein_AB_sasa_nm2	interface_buried_sasa_total_loss_nm2	interface_buried_sasa_per_side_nm2
8648	86.48	0.1733404164465741	0.1815946757065026	0.1650740477923024	0.1641606125080415	0.1579759140247885	0.2674863770210703	108	380	37	51	2.1348457340969413	1.7695037017665274	9.0	63.756	71.32	113.43	21.645999999999987	10.822999999999992
8649	86.49	0.1711930547092041	0.1723295055563364	0.1701008248081353	0.1610392897938749	0.1640900684166324	0.2735123582698539	99	357	32	50	2.1212748812227327	1.766614167788045	8.0	64.687	70.976	113.572	22.091000000000008	11.045500000000004
8650	86.5	0.169940481236406	0.1845324868225388	0.1547281997316011	0.166496841598856	0.1440160271556763	0.2510934360882167	103	352	30	47	2.160209521156536	1.7769968590125622	9.0	63.756	69.868	112.728	20.896	10.448
8651	86.51	0.1667153800225712	0.1886952488805983	0.1426002092921255	0.1726559534501755	0.1330110846534205	0.2704419679944261	110	371	32	49	2.1316016576806582	1.7684990881486802	9.0	64.302	70.57	112.915	21.957000000000008	10.978500000000004
8652	86.52	0.1598314986833395	0.185692622971264	0.1304372673624518	0.1656087504833671	0.1204875548720228	0.2578696224629656	74	330	31	49	2.1568960136932103	1.778054601599223	7.0	64.975	72.305	115.747	21.533	10.7665
8653	86.53	0.1720765063036521	0.1907536865308199	0.1521171339946332	0.1675248901429346	0.138163474551515	0.2624139085511608	106	381	32	51	2.1437032638710187	1.7748713397504878	9.0	64.7	71.185	114.136	21.748999999999995	10.874499999999998
8654	86.54	0.1707910368947092	0.1927931716073477	0.1467348172800571	0.1737688131992045	0.1384589070108513	0.2758913399639424	92	317	25	49	2.1672601047476663	1.784965804217152	10.0	66.186	72.429	116.505	22.110000000000014	11.055000000000009
8655	86.55	0.1755925707601821	0.194689530224549	0.1551796796609956	0.1726540992055602	0.1412013868897838	0.2767765289087034	107	374	35	49	2.1195466115738526	1.7674432323776912	9.0	63.947	72.843	115.979	20.81100000000002	10.40550000000001
8656	86.56	0.1626465368052896	0.1849066730076105	0.1380818434537853	0.1712038270959808	0.1293574300988218	0.2684974881710286	106	372	29	48	2.143877371534087	1.7776423009547055	7.0	64.842	73.306	116.711	21.437	10.7185
8657	86.57	0.1715702475374432	0.1891360750323642	0.152925796401454	0.1770950286340816	0.1491051288511657	0.2644152073734053	88	331	28	50	2.1676383791594604	1.784537648435791	9.0	64.138	71.908	114.58	21.465999999999998	10.732999999999995
8658	86.58	0.1794136786975064	0.1905649348490249	0.1680767826068346	0.1741266757196465	0.1562191977118126	0.2774637618352497	108	379	35	53	2.154084631998348	1.780958464011792	8.0	64.717	71.998	114.469	22.24600000000001	11.123000000000005
8659	86.59	0.1703955852433064	0.1821532052483903	0.1583561177321517	0.167758699417544	0.1481367969162608	0.2611430209681333	81	338	26	50	2.159914638651113	1.7888544481587474	9.0	65.298	73.921	116.566	22.65299999999999	11.326499999999996
8660	86.6	0.1743060718162356	0.1834995604236833	0.1650503984056593	0.165989667904761	0.1542398176435923	0.2785569117335597	120	408	34	49	2.153030628048267	1.7774950836107917	10.0	65.419	72.424	115.938	21.905000000000012	10.952500000000008
8661	86.61	0.1751899590532072	0.1735722263867351	0.1767208356993916	0.1514579235319764	0.1661186633579144	0.2686719715223084	101	367	32	50	2.1454720865188968	1.7774939460104615	7.0	65.727	73.725	117.011	22.441000000000003	11.2205
8662	86.62	0.1862455446056387	0.1954601027750819	0.1769998482176265	0.1710892631170215	0.165225738940532	0.257934069347527	95	341	30	53	2.158795911081665	1.780886517085341	9.0	63.849	74.208	115.973	22.08399999999999	11.041999999999994
8663	86.63	0.1820331974303485	0.1854824439750874	0.1786775398633002	0.1618073076036374	0.1705879066409474	0.2575943391297087	97	342	32	49	2.151100613617257	1.777800457597187	9.0	65.554	73.828	117.887	21.495000000000005	10.747500000000002
8664	86.64	0.1730141765057171	0.1815757556119025	0.1644235816344848	0.1626584538866903	0.1547099742586241	0.2560025818559783	90	323	33	46	2.145423082093146	1.781184104251189	9.0	64.731	75.203	117.991	21.943	10.9715
8665	86.65	0.178322104868226	0.1781382193801994	0.1784975117279101	0.1615342096742175	0.174468407243187	0.2568677400711733	87	352	30	51	2.1493622247686037	1.7825260070407911	8.0	63.905	75.191	117.379	21.717	10.8585
8666	86.66	0.1813898828824214	0.1790456458880315	0.1836003522678717	0.1652932253194453	0.178306790207035	0.2683541442493929	103	359	31	51	2.12033106704382	1.7691502685242928	12.0	63.935	74.665	115.389	23.211000000000027	11.605500000000012
8667	86.67	0.1804000396924756	0.1772181153259779	0.1833867911093971	0.1595156729184935	0.1772747931153455	0.2699426235543796	103	348	33	50	2.150566941163052	1.7823966773482798	8.0	65.026	73.633	115.372	23.286999999999992	11.643499999999996
8668	86.68	0.1898237366050376	0.1867017256442544	0.1927576117072492	0.1737659043153765	0.1884153668902135	0.2566613630632923	116	396	32	48	2.1667572497543715	1.7815890701901511	10.0	66.679	73.942	118.469	22.151999999999987	11.075999999999992
8669	86.69	0.179162242045744	0.1695066343695383	0.1879194706190456	0.1564774999814177	0.1813457261184575	0.2610387969905391	91	353	28	50	2.149532441481796	1.7791710890965802	8.0	66.659	73.749	116.406	24.00200000000001	12.001000000000005
8670	86.7	0.1825657170076067	0.1705193759392826	0.1933690723491272	0.1524822184149633	0.1887485651442533	0.2605937867242013	113	390	32	51	2.1480040905779942	1.7785171080811462	8.0	66.363	74.175	115.686	24.852000000000004	12.426000000000002
8671	86.71	0.1804768905136796	0.1750239702693236	0.1855341157702992	0.1629327957606166	0.1820636064158708	0.26663288043666	107	357	35	51	2.1414845447226627	1.7699710645634574	8.0	65.38	72.668	115.24	22.808000000000007	11.404000000000003
8672	86.72	0.1818021112631781	0.1688381411992388	0.1933713380596149	0.1575186934464001	0.1903474072283902	0.2732566770369218	97	332	30	49	2.154693405470096	1.777563173372008	11.0	64.705	73.557	115.555	22.706999999999997	11.353499999999997
8673	86.73	0.178337155284148	0.1789060369261199	0.1777922579570361	0.1659260366686992	0.1745515971773045	0.2709856734498196	112	380	35	49	2.1578229895063723	1.77821416942921	10.0	66.513	71.667	115.412	22.768	11.384
8674	86.74	0.2027710266337273	0.1995109519548689	0.2058357354502181	0.185192602259506	0.1998619751915953	0.2628420635163068	120	425	35	51	2.142332063906477	1.7732504924702812	11.0	65.805	72.425	115.867	22.363000000000014	11.181500000000009
8675	86.75	0.1898049294508868	0.1840091440589716	0.1951784950328402	0.1694871088095236	0.1885340941998497	0.2625317038515766	93	350	30	50	2.15802817992085	1.777802758513787	11.0	68.407	71.652	116.602	23.456999999999997	11.728499999999997
8676	86.76	0.1968663406568675	0.2006704434740634	0.1931640736781666	0.185512445858131	0.183340808617764	0.274681683627039	90	335	30	45	2.171532813600659	1.7815281718407228	10.0	67.082	72.322	116.45	22.953999999999997	11.476999999999997
8677	86.77	0.1987153104287958	0.2007130159166683	0.1967888686529205	0.1718457767638784	0.181891867409984	0.2758081015625593	97	361	32	49	2.149386515885648	1.773055932762885	9.0	65.616	71.562	113.354	23.824	11.912
8678	86.78	0.1862434921349339	0.1754854828870442	0.1959653904936052	0.1628446771226769	0.1884893952279642	0.2722292884186539	97	365	32	49	2.155546432112132	1.780287915592362	10.0	66.568	72.317	116.102	22.782999999999987	11.391499999999994
8679	86.79	0.1870817549146345	0.1932205598814484	0.1810259122612546	0.1755105503307402	0.1702140376670719	0.2617902531668803	100	361	36	50	2.1644120518639967	1.7832372904154383	11.0	67.464	73.303	116.564	24.203000000000003	12.1015
8680	86.8	0.1970026863070027	0.201210047928975	0.1928996459056186	0.1757176469305598	0.1814823827935026	0.2613219149664051	110	396	33	51	2.1379011146269944	1.7732887006020484	8.0	65.618	72.927	113.593	24.95200000000001	12.476000000000006
8681	86.81	0.1959971118163881	0.2000861932276305	0.1920113834159524	0.1763781062971708	0.1824330881055413	0.2745793986864212	111	384	31	51	2.141217397361229	1.7778577188550897	11.0	65.642	71.846	113.663	23.825000000000003	11.9125
8682	86.82	0.1991041169659076	0.1916485087720907	0.2059714105897162	0.1605760028497993	0.1948834314960628	0.2734264054490355	89	360	31	50	2.1506287772179498	1.777456800602769	10.0	65.429	71.431	115.145	21.715000000000018	10.857500000000009
8683	86.83	0.1944196713030673	0.1904014833082001	0.1981804296175518	0.1765159986632643	0.1898038337224732	0.2670898407395295	86	325	33	50	2.16869350753606	1.7821186645591964	11.0	66.443	71.949	115.982	22.41	11.204999999999998
8684	86.84	0.1897992088896025	0.190526655012935	0.1891019928771957	0.1714275243571093	0.1808123214557118	0.268414020149189	100	335	32	52	2.1594731094130037	1.7817687617868256	11.0	67.04	71.167	115.602	22.60499999999999	11.302499999999997
8685	86.85	0.1797370820797481	0.1698677231677026	0.1886796778236783	0.1529666523612287	0.1816683924069152	0.2661914746883519	117	374	37	49	2.119992652140886	1.7696102498834094	10.0	65.565	72.081	115.035	22.61100000000002	11.30550000000001
8686	86.86	0.1874049690825261	0.1832783531733708	0.1912622039036765	0.1624567778778483	0.1858861967447079	0.267828406964531	104	363	31	49	2.135043185067558	1.7714506471181977	10.0	66.123	72.771	114.897	23.997	11.9985
8687	86.87	0.1807975613164466	0.1846732009136877	0.1770177181304255	0.1679510257527837	0.1711315856410228	0.2677944349431281	92	341	36	48	2.1525177960102173	1.7788108304733974	10.0	65.872	72.755	117.022	21.605000000000004	10.802500000000002
8688	86.88	0.1874614391992891	0.1862379132794736	0.1886223198739183	0.1743918789421733	0.1824934613880066	0.2658214868691009	104	341	29	45	2.1588749498408832	1.7788971115745884	9.0	65.316	73.643	115.928	23.03100000000001	11.515500000000005
8689	86.89	0.188260304743935	0.1843907483924451	0.1918823474718582	0.1660628095277121	0.1849431006036205	0.2675540666857964	93	364	34	50	2.158445477606968	1.7817798320267229	9.0	64.678	71.027	113.886	21.81899999999999	10.909499999999994
8690	86.9	0.18754433882582	0.1826452404752586	0.1921056904356435	0.1612868808678679	0.1849689765988837	0.2552454804398515	89	341	32	48	2.162854558788604	1.7824598045862832	11.0	64.723	73.088	116.834	20.976999999999972	10.488499999999988
8691	86.91	0.1839945375421792	0.1809268612435359	0.1868767256339237	0.1603266763382319	0.1801472461389043	0.2738538074243647	94	323	31	50	2.1513296473391925	1.7788348165079824	11.0	64.117	72.756	114.903	21.969999999999985	10.984999999999992
8692	86.92	0.1823097784722665	0.1917698316515017	0.1727941206920065	0.1791606745077897	0.1685930384275404	0.2618318318970009	83	315	30	48	2.1636505566453783	1.783084329914479	10.0	65.735	72.15	116.477	21.407999999999987	10.703999999999994
8693	86.93	0.1771717178730188	0.1806377866304854	0.1737976291392796	0.1579919088735951	0.1676105764234144	0.2671070791379485	91	352	30	49	2.1420826356242104	1.7770129747044847	11.0	63.511	71.746	112.987	22.27000000000001	11.135000000000003
8694	86.94	0.1798283599342813	0.1943893525582293	0.1647278402640143	0.1711972764351317	0.1559513937234389	0.2641604325807346	92	362	28	51	2.142108846262235	1.775431658798043	10.0	64.638	73.25	115.762	22.126000000000005	11.063000000000002
8695	86.95	0.1706435452219709	0.1845307574916534	0.1562354615515757	0.1595206136800444	0.1463138591429855	0.2729651242466597	85	326	29	49	2.1286895408406967	1.7685177353386212	10.0	63.563	71.609	113.861	21.310999999999996	10.655499999999996
8696	86.96	0.1793448950594242	0.1874248306053328	0.1712743613921001	0.1707427384319464	0.1631265356319955	0.2643422105841391	87	319	28	47	2.143458707650505	1.774834509403497	10.0	65.243	72.411	116.133	21.521	10.7605
8697	86.97	0.1828302457364652	0.200448203110448	0.1642533787144509	0.1764232846737424	0.149876044245837	0.2674391914434383	80	322	24	47	2.1522982397738835	1.7813223318266935	9.0	65.027	72.079	115.14	21.965999999999998	10.982999999999995
8698	86.98	0.1694083244743471	0.1789216081752541	0.1597968222913142	0.1644319113090884	0.1429155267777468	0.26831561702163	94	341	30	49	2.137040486971745	1.7742203276517472	9.0	64.843	73.767	115.649	22.961000000000013	11.480500000000006
8699	86.99	0.1770172709185102	0.1944203081906058	0.1586278885465275	0.1778021489057436	0.1443329391700559	0.2559218161251719	110	355	32	48	2.1432486380591644	1.7784721546202706	7.0	65.378	71.89	115.528	21.739999999999995	10.869999999999996
8700	87.0	0.1737804936220293	0.1884450994908824	0.1585168101584482	0.1722034117232816	0.1455800176304234	0.2626059700032238	113	377	35	52	2.1304788720376395	1.776115088129729	10.0	66.436	72.631	116.966	22.101000000000013	11.050500000000008
8701	87.01	0.1674225989666817	0.177388384901763	0.1573186335155603	0.1648782889644007	0.1464242219212977	0.2559745213375324	102	369	30	51	2.119497727789901	1.7706228650485774	12.0	64.838	72.257	115.196	21.899	10.9495
8702	87.02	0.1667583572479821	0.1651464588557484	0.1682830745955008	0.1536014580759211	0.1607132243319645	0.2712217382490663	115	389	34	48	2.150790708872417	1.7810570216644617	8.0	65.744	73.17	116.938	21.975999999999985	10.987999999999992
8703	87.03	0.172338466107308	0.1890402072679788	0.1547171089983962	0.172420448670604	0.1446223265664539	0.2497774290324264	118	373	33	53	2.148948504389235	1.7726676674912565	8.0	64.226	72.934	114.536	22.623999999999995	11.311999999999998
8704	87.04	0.1626295160562499	0.1776722157668378	0.1468346396030088	0.1678717607522637	0.1399397574431086	0.2732561446673937	109	373	30	52	2.162297411697947	1.7812499138400983	10.0	65.592	72.0	115.092	22.499999999999982	11.249999999999991
8705	87.05	0.1783443017063161	0.195711670257287	0.1600112864006225	0.1729293276048618	0.1433025528534588	0.2659952219625748	93	328	26	52	2.158363063878093	1.781676931963592	7.0	64.412	73.558	116.294	21.67600000000003	10.838000000000015
8706	87.06	0.1735085878955923	0.1882554207288636	0.1581493243225687	0.1732815674629146	0.1485198087109949	0.2708464941655101	106	357	28	54	2.1363733434385628	1.7760051043978646	7.0	65.592	72.603	114.867	23.32799999999999	11.663999999999994
8707	87.07	0.1802425007694739	0.1941199544014225	0.1659117465344002	0.1714346643509753	0.1531546461651323	0.2741626528428648	97	332	29	50	2.1605017216156712	1.7803082061116584	8.0	64.23	72.935	114.937	22.228000000000023	11.114000000000011
8708	87.08	0.1895957801672125	0.1783227696925921	0.1997670173768806	0.1678216796741273	0.1924625212796512	0.2564706216147531	87	342	27	49	2.151564514811349	1.7763262329986254	11.0	64.837	72.565	114.708	22.69399999999999	11.346999999999994
8709	87.09	0.1964695299058727	0.1900901283385716	0.2023733252476401	0.1740218559379063	0.1907166661111428	0.2656198473336476	113	382	31	50	2.144457697930623	1.7728880185612317	10.0	63.776	72.711	112.893	23.593999999999998	11.796999999999995
8710	87.1	0.1931850933848984	0.1826025362839953	0.2027750850578244	0.1588066371064952	0.1875116845719991	0.2598731250509114	106	377	34	53	2.1177862425810723	1.7674633960542412	10.0	63.209	72.993	113.362	22.840000000000003	11.420000000000002
8711	87.11	0.1901948463096233	0.1852395728237996	0.1948088029524333	0.1678223889946135	0.1814367389595946	0.2603442147125382	109	378	36	52	2.1273363728637222	1.7688428641115197	11.0	64.8	72.116	114.401	22.515	11.2575
8712	87.12	0.1778411217318737	0.1690808531524587	0.1858208478550066	0.1603724515168331	0.1773652953311166	0.2689496587522126	120	383	32	54	2.1434369053202564	1.7740693370159768	10.0	64.427	71.854	112.435	23.846000000000004	11.923000000000002
8713	87.13	0.1803709645567399	0.1748246598191914	0.1855121773124394	0.164737567735008	0.1767279084431079	0.2713632063402508	117	374	34	50	2.159248926317037	1.7786323697169577	12.0	63.962	72.225	112.909	23.27800000000001	11.639000000000005
8714	87.14	0.1896292413153585	0.1752941761965994	0.202371634659178	0.1648560969771368	0.1935291775515718	0.269363982089469	124	397	33	52	2.156891065668713	1.77829615019206	12.0	64.173	71.366	111.237	24.301999999999992	12.150999999999996
8715	87.15	0.2028348850629811	0.1875804143312574	0.2163993864798438	0.1703403057253724	0.2066148044706508	0.2569207528917986	128	414	32	53	2.124457768169926	1.766221867596889	15.0	65.089	72.214	112.363	24.94	12.47
8716	87.16	0.2032614697755582	0.1907296852682765	0.2145454015953767	0.169247621946644	0.2052533215693913	0.2714758840722041	113	403	36	53	2.1391397618930554	1.7704920231048529	13.0	65.25	72.528	112.686	25.092000000000013	12.546000000000006
8717	87.17	0.219078425546065	0.2087774337053107	0.2284813324816713	0.1810029470280135	0.217459419614439	0.2483503310797802	121	394	36	53	2.140926425277727	1.7712191303172564	11.0	65.687	71.369	112.739	24.31699999999998	12.15849999999999
8718	87.18	0.2133738195212184	0.1857802662749398	0.2367387098411146	0.1678596072142432	0.2265994856789658	0.2616410754180245	127	407	37	55	2.1374528689342123	1.770927214667811	11.0	64.74	71.647	112.389	23.998000000000005	11.999000000000002
8719	87.19	0.2278796501420514	0.2015338667163169	0.2504628014503595	0.1720548965166038	0.2339671788327334	0.2689979906886224	109	379	34	51	2.126628126957335	1.7709380368727168	10.0	65.377	72.622	114.207	23.792	11.896
8720	87.2	0.2210120291276754	0.1890346808972047	0.2477227285772813	0.1724199895946116	0.2386495804478854	0.2613983610040817	100	353	33	52	2.132656647359924	1.7664551826620831	10.0	64.401	70.897	111.013	24.285	12.142499999999998
8721	87.21	0.2134980619471548	0.1864660277200081	0.2364426909330081	0.1711004279915474	0.2281178386288259	0.2720402289298926	156	470	41	56	2.1395477371226126	1.7690001031126965	13.0	65.451	72.418	112.486	25.383	12.691499999999998
8722	87.22	0.218099206292529	0.1878221018466553	0.2435211014569402	0.16864951219393	0.2276446347068575	0.2557444167664641	112	361	34	47	2.142098750623158	1.7657570347692657	8.0	63.894	71.161	111.478	23.57700000000001	11.788500000000006
8723	87.23	0.2078370030088113	0.1741081192674262	0.2355784285656989	0.1569802284547797	0.2239546888271531	0.2694791851907824	131	414	37	53	2.1272440939606705	1.7616765210706156	9.0	63.804	72.9	112.171	24.533	12.2665
8724	87.24	0.2132704891806817	0.1830074032305116	0.23861154037862	0.1694600858705917	0.2258480397158872	0.2657725185347234	107	364	36	49	2.145284753189062	1.7719305749309735	14.0	65.229	70.062	111.923	23.367999999999995	11.683999999999996
8725	87.25	0.2167969479965588	0.1985543026172306	0.2328861110451373	0.1793108994023947	0.2192199607588962	0.2632432759093984	112	404	36	51	2.135251648880683	1.7738388981398645	8.0	66.28	72.081	114.009	24.35199999999999	12.175999999999997
8726	87.26	0.2058334837097077	0.1839138325472213	0.2247773433630727	0.1711798534204027	0.2144920012174646	0.273246973728365	130	404	35	50	2.1616350075092217	1.776906058840153	10.0	65.691	71.797	113.436	24.051999999999992	12.025999999999996
8727	87.27	0.2244180726944257	0.199351845843308	0.2459801244064237	0.1723120017423106	0.2328386901534536	0.2659339810494339	119	390	36	52	2.1200225431739685	1.7621944184816472	11.0	65.06	70.807	112.489	23.37800000000001	11.689000000000007
8728	87.28	0.2164599829275679	0.1908771821620538	0.2383385902106428	0.169195877427535	0.2271565300896085	0.2585704912241554	120	386	36	50	2.1557383913327635	1.771771395880851	9.0	64.915	72.191	113.229	23.876999999999995	11.938499999999998
8729	87.29	0.20911098058072	0.1934893272390273	0.2230083947451063	0.1780578444868297	0.2145294029948019	0.2531777239109371	125	421	41	53	2.1376359370003546	1.767837872446727	12.0	64.693	70.74	109.844	25.589	12.7945
8730	87.3	0.2165695165781961	0.1916908428042956	0.2379091792517228	0.1714909442574689	0.2283524398661525	0.268525418197257	114	383	30	52	2.1256131035631967	1.764323821457113	8.0	65.61	70.283	112.485	23.408	11.704
8731	87.31	0.2042654426450519	0.1721324753931956	0.2308096904697246	0.1595902349113234	0.2227291164281043	0.272156639780772	117	379	34	48	2.14455226870969	1.7696198978308648	9.0	65.455	72.045	112.833	24.667	12.3335
8732	87.32	0.2095397001328552	0.1883194045174257	0.2279658176679455	0.1766728071389016	0.2202242111111143	0.2502174256660782	119	410	36	52	2.1421513651961592	1.7688659761082373	13.0	64.408	71.529	111.172	24.76500000000001	12.382500000000007
8733	87.33	0.2010024679174184	0.1698009279129581	0.2268243766808478	0.1519946267541128	0.2204413674999886	0.261650890942524	125	393	35	51	2.141373689857153	1.7656397193896805	10.0	64.307	73.793	114.383	23.717000000000027	11.858500000000014
8734	87.34	0.1999351510418232	0.167784222373867	0.2264129764721072	0.1589974647228989	0.222504949519016	0.2698629111224164	109	363	33	48	2.148401071647257	1.7717958722798042	10.0	63.04	73.823	112.26	24.602999999999994	12.301499999999995
8735	87.35	0.205373880346612	0.1831977137516195	0.22451376017	0.1659144157318005	0.2127817799995008	0.2709278553807379	103	343	31	50	2.154069717068219	1.7727032571286614	12.0	64.218	73.425	113.458	24.185	12.0925
8736	87.36	0.2111479073576965	0.1890242080461944	0.2302976972975239	0.1690392395074614	0.2212343284869047	0.2718290506026946	105	350	29	50	2.1651106404218576	1.7742756068917742	8.0	64.039	72.99	112.999	24.03	12.015
8737	87.37	0.2107016149887323	0.1865863638016423	0.2313943230546999	0.160521797363793	0.2206768422297855	0.2532626294279508	124	389	35	51	2.142671700130069	1.7645833258935897	10.0	63.322	71.597	110.411	24.50799999999998	12.25399999999999
8738	87.38	0.2111382153188263	0.1828267060325265	0.2350096435787637	0.1641560287062616	0.2264408845717228	0.2661993269849952	103	371	31	52	2.160834501144397	1.774690739592416	11.0	65.556	71.104	112.312	24.348	12.174
8739	87.39	0.1962517962196806	0.1699071207475665	0.2184619069278387	0.1564236006868735	0.2084258650945754	0.2641706518324832	108	367	32	49	2.131725998862818	1.763310266999614	9.0	64.372	71.253	110.556	25.069000000000003	12.5345
8740	87.4	0.1936904512689945	0.1685318147392123	0.2149827581381537	0.1545576825749458	0.2030173915407141	0.2624838772758405	109	385	32	49	2.1345316793542186	1.764421313118726	11.0	64.613	72.102	111.683	25.032	12.515999999999998
8741	87.41	0.204760961068651	0.1863515570252063	0.2209120558454788	0.1706438020448856	0.2116642030206002	0.2719484849454206	101	367	34	51	2.148273801002648	1.76861877863464	10.0	64.226	71.888	112.339	23.77500000000001	11.887500000000005
8742	87.42	0.2011234155209624	0.1928300868373665	0.2087350267764042	0.1728280641038982	0.1956828116070361	0.2716433386083364	132	422	37	51	2.130554459652618	1.763882003917784	9.0	63.783	70.668	110.914	23.53700000000002	11.76850000000001
8743	87.43	0.207400119488265	0.1938916838877311	0.2195242619037225	0.1710168247791055	0.2024838253933307	0.2667288155687791	102	368	29	53	2.1402312503403134	1.7639080685642163	7.0	63.257	72.147	110.353	25.051	12.5255
8744	87.44	0.2104257118686285	0.1881033554653151	0.2297247438588557	0.1639369100635292	0.2163504612492864	0.274455894176342	105	389	34	53	2.144160061632404	1.768571713121733	9.0	63.465	71.758	110.701	24.52200000000002	12.26100000000001
8745	87.45	0.2112216201987125	0.2001885217768984	0.2212436996367501	0.1768568073208585	0.2009781497448289	0.270196231722195	132	436	37	52	2.1281004410768816	1.76602892489272	11.0	64.932	72.754	111.278	26.408	13.204
8746	87.46	0.1966854304878407	0.188542076640296	0.2041582112096515	0.1763129960399037	0.190786426504316	0.2735036344075179	123	413	33	52	2.145024713045846	1.769172954226759	11.0	64.102	71.371	109.786	25.68700000000001	12.843500000000006
8747	87.47	0.2064410937737178	0.1936293045778788	0.2179727917597817	0.1828803477857135	0.2031998056611522	0.2747248771954844	116	393	30	52	2.140539305469722	1.770781318614416	10.0	66.439	70.432	111.228	25.642999999999983	12.821499999999991
8748	87.48	0.1960615351562119	0.1872781895350128	0.2040958637303401	0.1780545554441295	0.196677499542216	0.2685034387307456	110	390	34	51	2.1507336246011777	1.7779915581243824	13.0	64.482	71.27	109.92	25.832000000000008	12.916000000000004
8749	87.49	0.1927238352316279	0.1829692412089548	0.2015980143370833	0.1730859086126404	0.1954653529054166	0.2670769685378321	107	388	34	52	2.144765288805929	1.7705690096455036	14.0	63.514	71.183	108.693	26.004000000000005	13.002000000000002
8750	87.5	0.1870020349234782	0.172165651866235	0.2001447847324684	0.1566358858397201	0.1907600549058021	0.257825282093659	119	392	34	50	2.1322090845272577	1.7663061987602888	13.0	64.895	69.932	109.651	25.176	12.588
8751	87.51	0.1869763562710954	0.1848285378560725	0.1890044295996984	0.1689037393170251	0.1763083992189109	0.2658774242621852	104	346	33	50	2.144341027619734	1.7706834080460077	14.0	64.664	70.198	108.834	26.02799999999999	13.013999999999996
8752	87.52	0.1856419326970875	0.1774822042081535	0.1931117604993218	0.1677660517592892	0.1796246603744318	0.2724065044588303	97	371	32	49	2.148099119586237	1.771569877193897	13.0	64.464	70.221	109.603	25.082000000000008	12.541000000000004
8753	87.53	0.195156676795393	0.1847685208788209	0.2045841369685809	0.1644140993260563	0.1894302621453579	0.2752906196356772	110	418	34	52	2.118930602073082	1.763561891947321	15.0	64.172	69.916	108.595	25.492999999999995	12.746499999999996
8754	87.54	0.1897149202084173	0.1764228308527144	0.2015905986542163	0.1578314486768917	0.1861413858660838	0.2632042236428067	127	408	28	49	2.1216497209581915	1.75881982885398	13.0	63.299	71.331	108.968	25.661999999999992	12.830999999999996
8755	87.55	0.1967548319610369	0.1921424864725229	0.2010602191094569	0.1741335818004081	0.1842024568520659	0.2657693242174587	112	386	33	49	2.147163362085424	1.7703656512499255	11.0	65.009	70.636	110.629	25.015999999999977	12.507999999999988
8756	87.56	0.1936202045328852	0.1822458473867358	0.2038896894477844	0.166497153897611	0.1883111074417496	0.2787124523028197	103	372	30	47	2.1391571786547616	1.7687373065383605	9.0	66.022	70.514	111.259	25.277	12.6385
8757	87.57	0.1890232721136349	0.178454861944812	0.1985903384557214	0.1690002077983243	0.1896003226205042	0.2670791392062553	113	397	32	49	2.117220694659771	1.766165558511423	12.0	64.872	72.642	111.718	25.796000000000006	12.898000000000003
8758	87.58	0.1961090951411358	0.1909121508171521	0.2009460131345159	0.1769936757183437	0.1823029161333636	0.2756994286819012	131	399	37	50	2.1237796616097744	1.7704036943657062	10.0	66.498	71.409	111.201	26.706000000000017	13.353000000000009
8759	87.59	0.1953377040993743	0.1848956820374282	0.20481204369156	0.1664839606119094	0.1925262799138777	0.2681567118151627	104	365	31	49	2.130540114545347	1.7662387124488916	10.0	64.23	71.681	111.294	24.617000000000004	12.308500000000002
8760	87.6	0.1848951904292261	0.1677645145341656	0.1998869322145878	0.1581412811032479	0.190062560112464	0.267915890229524	92	360	31	48	2.15237084655215	1.7750087384094098	10.0	65.923	70.588	112.716	23.795	11.8975
8761	87.61	0.1862878042708827	0.1659967094630283	0.2037858310038775	0.1556020403924218	0.1942139635646635	0.2744981266302229	81	327	26	50	2.140111714952609	1.772483482908319	8.0	65.212	69.881	112.129	22.964000000000013	11.482000000000006
8762	87.62	0.1901686239884984	0.1660481403977009	0.2106378884413191	0.1579692742821885	0.201173070473307	0.2673365571505711	92	338	28	49	2.1313004934237694	1.768667406703182	9.0	63.965	70.512	109.773	24.704000000000008	12.352000000000004
8763	87.63	0.1932173595756459	0.1699053868451709	0.2131100272272121	0.1607346185232177	0.2013087460212184	0.2598197198751404	96	357	31	49	2.139897572384424	1.7689145341272208	11.0	64.695	71.095	111.361	24.428999999999988	12.214499999999994
8764	87.64	0.1961163816106275	0.1857160648230143	0.2055566292584025	0.1754354746024096	0.1913135493365414	0.2660268976810588	101	355	30	51	2.137884928152804	1.7712458195154963	10.0	65.854	71.994	112.392	25.456000000000017	12.728000000000009
8765	87.65	0.2089636363969099	0.1965282455770196	0.220183108454734	0.1868509717677631	0.2142157925928551	0.2658003149675662	96	304	30	45	2.1575006995633985	1.7784625486281538	10.0	66.405	71.774	113.871	24.308000000000007	12.154000000000003
