case_id,display,series,x,value,x_unit,value_unit
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,44.51,0.2053141154566105,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,44.52,0.2140377960583773,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,44.53,0.2022095284112666,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,44.54,0.2063113748675874,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,44.55,0.193182157353446,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,44.56,0.194559669636406,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,44.57,0.2152819643802078,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,44.58,0.1938004285180283,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,44.59,0.1961105497039623,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,44.6,0.2098659159823626,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,44.61,0.2032262494037817,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,44.62,0.1965732869766087,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,44.63,0.1993504887228918,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,44.64,0.1836162967796338,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,44.65,0.2044211095511268,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,44.66,0.1919910357660767,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,44.67,0.1979630974731442,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,44.68,0.1971672613020664,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,44.69,0.2085462634328271,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,44.7,0.1876308974621993,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,44.71,0.2069836195505046,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,44.72,0.1905504596740172,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,44.73,0.1920808699546435,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,44.74,0.1918359636729165,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,44.75,0.1860287963931028,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,44.76,0.1917381866374498,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,44.77,0.209465709834271,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,44.78,0.2009122531736435,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,44.79,0.1919460153385161,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,44.8,0.2036727273733129,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,44.81,0.1953432762543096,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,44.82,0.1973009892441434,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,44.83,0.1935285407670119,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,44.84,0.1842895315010788,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,44.85,0.200440629368312,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,44.86,0.2130359466430189,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,44.87,0.2068558142722312,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,44.88,0.2098293880846903,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,44.89,0.2161165703324603,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,44.9,0.2124210080106971,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,44.91,0.2161365799953754,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,44.92,0.2025221604642291,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,44.93,0.2033625107172871,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,44.94,0.2138583064210612,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,44.95,0.2076482623457908,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,44.96,0.206275565503008,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,44.97,0.1950772067570542,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,44.98,0.1894388836306729,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,44.99,0.1983104407210025,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.0,0.1941281525768516,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.01,0.2140578564012342,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.02,0.2002279751458509,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.03,0.1906990548219051,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.04,0.209925977137691,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.05,0.1968370304963184,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.06,0.203353821010651,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.07,0.2073608405861539,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.08,0.2020888368352152,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.09,0.2006705191611618,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.1,0.2035593472863518,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.11,0.1997991173119546,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.12,0.1992776987473739,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.13,0.2057815632318921,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.14,0.212955027775922,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.15,0.2236753119153103,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.16,0.2210904759222082,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.17,0.2169481762852748,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.18,0.2308897284378108,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.19,0.2129235472323797,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.2,0.2143156647432562,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.21,0.2117347299370403,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.22,0.2190082549125231,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.23,0.2094648197073067,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.24,0.2112281007509492,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.25,0.2139758391336888,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.26,0.22022732157765,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.27,0.2258720712879708,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.28,0.2225119447971025,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.29,0.222419787325137,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.3,0.2260643929683779,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.31,0.2415099287535798,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.32,0.231072643229818,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.33,0.2174005283243229,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.34,0.2239541812143197,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.35,0.2070249985088867,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.36,0.222579347413505,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.37,0.226048711124736,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.38,0.2183086968561703,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.39,0.2199169266546939,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.4,0.2269492422785985,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.41,0.2251250700537264,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.42,0.2182322030793427,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.43,0.2228786655745656,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.44,0.2151675855660958,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.45,0.216307057835402,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.46,0.2058247079214688,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.47,0.2260183670166725,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.48,0.216546075644472,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.49,0.2199600743706197,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.5,0.2214000373739663,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.51,0.2177970026516793,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.52,0.2101893387158306,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.53,0.2166415665407866,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.54,0.2214627162295327,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.55,0.2261638454745911,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.56,0.2069184328304809,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.57,0.2045274081449906,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.58,0.2091113311103786,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.59,0.2138348696892775,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.6,0.2014162721780583,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.61,0.1847683947720107,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.62,0.1846087416716372,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.63,0.1817322860502304,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.64,0.1838087916368403,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.65,0.1902002091554968,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.66,0.1967292089847121,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.67,0.1959358726592029,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.68,0.1875327800596123,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.69,0.1922897526674026,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.7,0.190471783482981,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.71,0.1804219453707389,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.72,0.1932288113136354,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.73,0.1967020250900842,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.74,0.1976974614625267,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.75,0.1930638805144694,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.76,0.1844603886499058,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.77,0.1918774685070531,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.78,0.2024536274392114,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.79,0.1971082147198213,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.8,0.2059787138613,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.81,0.1924815127593465,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.82,0.1918535217014046,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.83,0.1882463904545981,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.84,0.2099039543628643,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.85,0.2012961000405173,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.86,0.1935769201184134,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.87,0.19621729236461,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.88,0.1950805858503559,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.89,0.2044088385650802,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.9,0.1956486019984731,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.91,0.1988729601031153,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.92,0.1952155825520339,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.93,0.1978533494274488,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.94,0.1944048846011642,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.95,0.2012827553963097,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.96,0.2126268440398326,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.97,0.208718460147703,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.98,0.2038095587634812,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,45.99,0.2078208058162379,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.0,0.2034791257094116,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.01,0.2046262705541929,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.02,0.2107794189161147,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.03,0.2389800175540277,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.04,0.2261571764587927,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.05,0.2348737515375216,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.06,0.2120616570268355,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.07,0.2197999234881751,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.08,0.2126895104596472,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.09,0.1993072836264917,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.1,0.1988810633955036,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.11,0.2210313968940372,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.12,0.2183831918233648,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.13,0.2228772737488263,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.14,0.2156326807301651,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.15,0.216966231176521,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.16,0.2130643472133732,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.17,0.2217737759881962,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.18,0.2253487838645015,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.19,0.2310652044840502,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.2,0.2319846885343695,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.21,0.2238363506245452,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.22,0.2193959457901686,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.23,0.2289486736434438,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.24,0.2180416565357317,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.25,0.2125999273115719,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.26,0.229000155233881,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.27,0.2146731309653604,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.28,0.2029801442762125,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.29,0.2042521302802446,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.3,0.1910722669247557,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.31,0.1914937268672638,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.32,0.2085760188192701,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.33,0.2118311056079988,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.34,0.2105845668402364,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.35,0.2014132144987649,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.36,0.211711183876465,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.37,0.2108344742083391,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.38,0.2150765163037804,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.39,0.2199892755050417,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.4,0.2058949527625007,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.41,0.2091889497476282,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.42,0.2128950434499446,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.43,0.2077199842166878,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.44,0.2201321861144269,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.45,0.2291622705822881,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.46,0.2260693708169499,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.47,0.2205284142692173,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.48,0.1904463662464392,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.49,0.1901244109568283,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.5,0.1885951832982073,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.51,0.1811246788269749,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.52,0.1985702110714299,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.53,0.1880348522541754,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.54,0.1824324737056639,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.55,0.1980737937881283,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.56,0.2033747586115881,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.57,0.1876730802217377,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.58,0.1877203123469758,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.59,0.1976692824858673,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.6,0.1920349862508057,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.61,0.1942286392245741,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.62,0.1937402733126383,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.63,0.1914845175344574,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.64,0.2020390231860183,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.65,0.2055713687416113,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.66,0.2024701829558478,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.67,0.1987119806111366,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.68,0.2031565513256804,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.69,0.2150194880254223,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.7,0.2159813500236615,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.71,0.2061112900072287,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.72,0.21048861156256,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.73,0.2066139088215945,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.74,0.2228619681420822,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.75,0.2217632812740268,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.76,0.1971174805678829,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.77,0.2181083083844894,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.78,0.2025619527563693,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.79,0.2143990090452834,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.8,0.22802100561508,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.81,0.2220769443987392,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.82,0.2204601021389634,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.83,0.2309913145847573,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.84,0.2276885077823368,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.85,0.2131597329852747,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.86,0.225980050640859,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.87,0.2269496186316599,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.88,0.2208666097715542,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.89,0.2145916417038432,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.9,0.199562705777078,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.91,0.2092162150415185,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.92,0.2235630683135481,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.93,0.2254224124462881,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.94,0.2156454478976205,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.95,0.2189231767222824,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.96,0.2232767464327491,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.97,0.2320412280083938,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.98,0.2247425249010953,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,46.99,0.2223270871246288,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,47.0,0.2069642865377458,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,47.01,0.2130984106677812,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,47.02,0.2237296115338126,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,47.03,0.2107846140742952,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,47.04,0.2269872141294452,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,47.05,0.2136234970540533,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,47.06,0.2229433621632664,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,47.07,0.2095600448068051,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,47.08,0.2051961882979882,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,47.09,0.2083529286284858,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,47.1,0.1971479719491126,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,47.11,0.2044800813860336,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,47.12,0.2158868457505645,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,47.13,0.2044042299534414,ns,nm
SYK_isofucosterol,SYK-isofucosterol,protein_backbone_rmsd,47.14,0.1872456080335317,ns,nm
