"gene","distance","Z","FC","p.value","p.adj","candidate","significant","neg_log10_q","response_rank"
"C1QA",1.98383434704811e-15,-2.18059664302226,3.65807811784242e-16,0.999999984739578,0.99999999971548,"CD38",FALSE,1.23565450002837e-10,99
"GZMA",2.03114179833652e-15,-2.17937006489406,3.83462281832185e-16,0.999999984375671,0.99999999971548,"CD38",FALSE,1.23565450002837e-10,100
"F8",2.06259524519754e-15,-2.17856822908855,3.95430523584514e-16,0.999999984133718,0.99999999971548,"CD38",FALSE,1.23565450002837e-10,101
"MS4A1",2.08937226089078e-15,-2.17789394713619,4.05764281526218e-16,0.999999983927739,0.99999999971548,"CD38",FALSE,1.23565450002837e-10,102
"DEFA4",2.16654612986072e-15,-2.17599181087932,4.36292800096594e-16,0.999999983334088,0.99999999971548,"CD38",FALSE,1.23565450002837e-10,103
"KLF1",2.23747163794383e-15,-2.17429496249429,4.65325918371139e-16,0.999999982788502,0.99999999971548,"CD38",FALSE,1.23565450002837e-10,104
"DNAJC8",2.25978036683892e-15,-2.17377091149774,4.74651248495586e-16,0.999999982616894,0.99999999971548,"CD38",FALSE,1.23565450002837e-10,105
"IDO1",2.26416774091652e-15,-2.1736683782536,4.76496112871996e-16,0.999999982583145,0.99999999971548,"CD38",FALSE,1.23565450002837e-10,106
"TEK",2.28524336969085e-15,-2.17317823545977,4.85408168517661e-16,0.999999982421023,0.99999999971548,"CD38",FALSE,1.23565450002837e-10,107
"MON2",2.29007360343687e-15,-2.17306645581317,4.87462315424741e-16,0.999999982383867,0.99999999971548,"CD38",FALSE,1.23565450002837e-10,108
"IGFBP3",2.29092244507421e-15,-2.17304683339591,4.87823749218964e-16,0.999999982377337,0.99999999971548,"CD38",FALSE,1.23565450002837e-10,109
"DEFA3",2.29344129603904e-15,-2.17298864307999,4.88897055587208e-16,0.999999982357961,0.99999999971548,"CD38",FALSE,1.23565450002837e-10,110
"EGFR",2.30223406663494e-15,-2.17278594791835,4.92652983518696e-16,0.999999982290324,0.99999999971548,"CD38",FALSE,1.23565450002837e-10,111
"FIS1",2.33798185048472e-15,-2.17196874564155,5.08071034524321e-16,0.999999982015338,0.99999999971548,"CD38",FALSE,1.23565450002837e-10,112
"KNG1",2.3626290338346e-15,-2.17141161287312,5.18839746540808e-16,0.999999981825742,0.99999999971548,"CD38",FALSE,1.23565450002837e-10,113
"PPARG",2.36334487936628e-15,-2.17139550735913,5.19154197413068e-16,0.999999981820236,0.99999999971548,"CD38",FALSE,1.23565450002837e-10,114
"CCDC47",2.38093061779489e-15,-2.17100117960184,5.26909034430585e-16,0.99999998168496,0.99999999971548,"CD38",FALSE,1.23565450002837e-10,115
"USP48",2.48147543491291e-15,-2.16879412133541,5.72350578205051e-16,0.99999998091153,0.99999999971548,"CD38",FALSE,1.23565450002837e-10,116
"EMC6",2.49593232863461e-15,-2.16848320121608,5.79038949502906e-16,0.999999980800322,0.99999999971548,"CD38",FALSE,1.23565450002837e-10,117
"IGKC",2.50976842486159e-15,-2.16818709604537,5.85476499610934e-16,0.999999980693889,0.99999999971548,"CD38",FALSE,1.23565450002837e-10,118
"SH3KBP1",2.52059963843436e-15,-2.16795628737663,5.9054079521397e-16,0.999999980610571,0.99999999971548,"CD38",FALSE,1.23565450002837e-10,119
"TTR",2.54843558898493e-15,-2.16736704867399,6.03655953335264e-16,0.999999980396446,0.99999999971548,"CD38",FALSE,1.23565450002837e-10,120
"PRSS57",3.4406789682841e-05,4.05135292048734,1934.42607919302,0,0,"CDK6",TRUE,12,1
"SMIM24",8.2408523753177e-06,2.90850568776834,110.970642807032,6.00534527283613e-26,6.00534527283613e-23,"CDK6",TRUE,12,2
"GYPC",4.2113701546687e-06,2.44277042236858,28.9808195714991,7.30985026360095e-08,5.48238769770071e-05,"CDK6",TRUE,4.26103025573223,3
"CDCA7",4.03233318801214e-06,2.41405163015606,26.5690883864292,2.54279848363113e-07,0.000152567909017868,"CDK6",TRUE,3.81653680584442,4
"RPS18",3.6044021989883e-06,2.34065618529483,21.229038514446,4.0754297525952e-06,0.0020377148762976,"CDK6",TRUE,2.69085658397699,5
"C1orf228",3.53409458982449e-06,2.32788262159326,20.4089269587095,6.253739456829e-06,0.00268017405292672,"CDK6",TRUE,2.571837001579,6
"CD34",3.3001930211992e-06,2.28374131844026,17.7968244345387,2.4579313081595e-05,0.00921724240559812,"CDK6",TRUE,2.03539899078618,7
"SPINK2",3.26236409310355e-06,2.27634935883032,17.3911655756935,3.04236777512437e-05,0.0101412259170812,"CDK6",TRUE,1.99390954235551,8
"RPS6",3.08726771628574e-06,2.24113652980593,15.5744391411197,7.9319670256711e-05,0.0237959010770133,"CDK6",TRUE,1.62349784516801,9
"IMPDH2",3.05130277922892e-06,2.23369040764751,15.2136857807059,9.60051285641244e-05,0.0261832168811248,"CDK6",TRUE,1.58197699690309,10
"ZFP36L2",2.90490767965394e-06,2.20257435703767,13.7888644531305,0.000204545010418337,0.0511362526045841,"CDK6",FALSE,1.2912711013543,11
"BST2",2.86297615004183e-06,2.19341181376429,13.393660715771,0.000252476151328659,0.0582637272296904,"CDK6",FALSE,1.23460173626327,12
"LCP1",2.77222037973111e-06,2.17317577882194,12.5579669792572,0.000394520717712503,0.0845401537955363,"CDK6",FALSE,1.07293696643731,13
"C1QTNF4",2.67751665926221e-06,2.15143839487764,11.7146197528998,0.00062010980963871,0.124021961927742,"CDK6",FALSE,0.906501402745133,14
"ICAM3",2.63682320681365e-06,2.14189293286397,11.3612432281618,0.000749926096275723,0.140611143051698,"CDK6",FALSE,0.851980261292684,15
"FABP5",2.49956476400996e-06,2.10872674019841,10.2092213663591,0.00139740159561603,0.246600281579299,"CDK6",FALSE,0.608006431843021,16
"RPL18A",2.48281346957726e-06,2.1045717458701,10.0728419276293,0.00150470760378546,0.24722374977739,"CDK6",FALSE,0.606909810679419,17
"RPS21",2.47376927087032e-06,2.10231832051606,9.99959046702108,0.0015657504152568,0.24722374977739,"CDK6",FALSE,0.606909810679419,18
"IGFBP7",2.45614148823585e-06,2.0979056565222,9.85758646715782,0.00169132844610209,0.253699266915314,"CDK6",FALSE,0.595680787705719,19
"RPS19",2.26631414764344e-06,2.04856371343239,8.39274548025888,0.00376721468656398,0.538173526651998,"CDK6",FALSE,0.269077669470315,20
"EEF1B2",2.25289038311706e-06,2.04494055853313,8.29361661027184,0.00397846758100608,0.542518306500829,"CDK6",FALSE,0.265585602588827,21
"SELL",2.24148907657679e-06,2.04184856700104,8.20988524116382,0.0041662785949661,0.543427642821666,"CDK6",FALSE,0.264858273868858,22
"RPS3A",2.21698885317048e-06,2.035157853897,8.03139252486789,0.00459734810756857,0.574668513446072,"CDK6",FALSE,0.240582597561335,23
"RPS5",2.20129203347676e-06,2.03083751627502,7.91806671671624,0.00489435448938806,0.587322538726567,"CDK6",FALSE,0.231123332620763,24
"FKBP4",2.18363607487976e-06,2.02594595870567,7.79155882674745,0.00524908879603802,0.605664091850541,"CDK6",FALSE,0.217768173692551,25
"RPL10A",2.11969005973532e-06,2.00793830200225,7.34190159730724,0.00673655400434039,0.748506000482266,"CDK6",FALSE,0.125804713736572,26
"RPS28",2.07340295712918e-06,1.99460768521208,7.02475626339553,0.00803904129398952,0.838595450516762,"CDK6",FALSE,0.0764474980269239,27
"RPL36",2.07119622040843e-06,1.993965735702,7.00981122994795,0.0081064226883287,0.838595450516762,"CDK6",FALSE,0.0764474980269239,28
"RPL3",2.03809315073162e-06,1.98426413115132,6.78753202947177,0.00917967299556625,0.910298785265673,"CDK6",FALSE,0.0408160368060679,29
"RPL12",2.03154489098022e-06,1.98232886802425,6.74398630546869,0.00940642078107862,0.910298785265673,"CDK6",FALSE,0.0408160368060679,30
"F10",4.24516769897e-17,-2.3344656862869,2.94478461276636e-21,0.999999999956702,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,31
"SHISA5",6.13726883819339e-17,-2.32607424916048,6.15480259554691e-21,0.999999999937404,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,32
"FLT1",7.43535571277707e-17,-2.32153927852743,9.03373473031321e-21,0.999999999924164,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,33
"S100A12",1.10441284763958e-16,-2.31181089689309,1.99308918838878e-20,0.999999999887357,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,34
"F2",1.33632804015481e-16,-2.30693658576394,2.91803163328881e-20,0.999999999863703,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,35
"VEGFA",1.42515934336185e-16,-2.30526248189964,3.31887336519556e-20,0.999999999854643,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,36
"CD164",1.43903187576358e-16,-2.30500924786321,3.38379980508125e-20,0.999999999853228,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,37
"ABCB1",1.82342942227886e-16,-2.29871682077333,5.43302557402607e-20,0.999999999814022,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,38
"PSMD5-AS1",2.07244288341243e-16,-2.29523037464063,7.01825224796833e-20,0.999999999788625,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,39
"S100A8",2.62094415993506e-16,-2.28867748403437,1.12248195889784e-19,0.999999999732681,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,40
"ELANE",2.92287846535944e-16,-2.28556371292431,1.39599977452658e-19,0.999999999701886,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,41
"EHMT1",2.95728361073729e-16,-2.28522680944382,1.42905777085367e-19,0.999999999698377,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,42
"ZMAT2",3.03395637723449e-16,-2.2844880532608,1.50412003894125e-19,0.999999999690557,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,43
"BOD1L1",3.88987981659132e-16,-2.2771821827168,2.4724994278671e-19,0.999999999603258,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,44
"CLC",3.97005279876383e-16,-2.27657153092192,2.57546942342545e-19,0.999999999595081,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,45
"FCGR3A",4.00253381093908e-16,-2.27632716901244,2.61778425661505e-19,0.999999999591768,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,46
"CD79A",4.26877364934752e-16,-2.27438644342284,2.97762558282844e-19,0.999999999564613,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,47
"ETS1",4.37202713973452e-16,-2.27366191182035,3.12341384772814e-19,0.999999999554082,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,48
"ATM",4.42823282468932e-16,-2.2732737215677,3.2042377061782e-19,0.99999999954835,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,49
"TLR9",4.56280711726385e-16,-2.27236132661486,3.40195099734642e-19,0.999999999534624,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,50
"ZFC3H1",4.68375956905461e-16,-2.27156095594332,3.58470168314884e-19,0.999999999522288,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,51
"PLG",4.73072138684955e-16,-2.27125501557254,3.65694623701047e-19,0.999999999517498,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,52
"CYP3A4",6.18141068753782e-16,-2.26289836608226,6.24365690873e-19,0.999999999369537,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,53
"IGKV4-1",6.26378432195189e-16,-2.26247692702938,6.41117193397195e-19,0.999999999361135,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,54
"PLAT",6.33421616085248e-16,-2.2621203732094,6.55616074256522e-19,0.999999999353952,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,55
"C1QB",6.36325787947576e-16,-2.26197435137939,6.61641718399982e-19,0.99999999935099,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,56
"C5AR1",6.5199249959777e-16,-2.26119644022956,6.9462279702087e-19,0.999999999335011,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,57
"ACHE",6.70287144735706e-16,-2.26030826875074,7.34151369910484e-19,0.999999999316352,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,58
"HLF",6.78546227175344e-16,-2.25991416561701,7.52354829606752e-19,0.999999999307928,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,59
"IGKV1-5",7.04703847609894e-16,-2.25869281850608,8.11478688107846e-19,0.999999999281249,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,60
"IGHG1",7.74213856140327e-16,-2.25562833453451,9.79457762020963e-19,0.999999999210353,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,61
"RASSF5",8.24703421820999e-16,-2.25354848232127,1.11137193631992e-18,0.999999999158857,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,62
"ALOX5AP",8.7138976855459e-16,-2.25172119849627,1.24076274723694e-18,0.99999999911124,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,63
"APOB",9.38950523323688e-16,-2.24922159086683,1.44061936947287e-18,0.999999999042333,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,64
"UQCRHL",9.90443315236582e-16,-2.24741901432167,1.60296146963761e-18,0.999999998989813,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,65
"GYPA",1.01180169718545e-15,-2.24669506469696,1.67284090741971e-18,0.999999998968029,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,66
"TRAC",1.04194351145337e-15,-2.24569559106597,1.77399414453511e-18,0.999999998937287,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,67
"C9orf78",1.06171432328494e-15,-2.24505352180823,1.84195571998057e-18,0.999999998917122,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,68
"IL2",1.09808980382546e-15,-2.24389878212916,1.97033263616406e-18,0.999999998880021,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,69
"MAP2K1",1.12669757999233e-15,-2.24301366992797,2.07433337993848e-18,0.999999998850843,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,70
"NBEAL1",1.12837568899901e-15,-2.24296235654641,2.08051702649521e-18,0.999999998849131,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,71
"XDH",1.1339773342242e-15,-2.24279154597252,2.10122510520433e-18,0.999999998843418,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,72
"CXCR2",1.17768413679692e-15,-2.24148332401456,2.26632131531472e-18,0.99999999879884,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,73
"LMO4",1.19096901741473e-15,-2.24109401590102,2.3177402364368e-18,0.99999999878529,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,74
"USP3",1.22344800782765e-15,-2.24015783504888,2.44587844230502e-18,0.999999998752164,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,75
"MBD4",1.32303928006424e-15,-2.23741556941655,2.86028500635214e-18,0.999999998650588,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,76
"AZU1",1.33853776662775e-15,-2.23700500620505,2.92769001467797e-18,0.99999999863478,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,77
"ARG1",1.34747271800145e-15,-2.23677018141936,2.96690605404586e-18,0.999999998625667,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,78
"ALK",1.36755469077106e-15,-2.23624727660143,3.05599922679061e-18,0.999999998605185,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,79
"ALPL",1.43564803836096e-15,-2.2345223718918,3.36790472156948e-18,0.999999998535734,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,80
"JCHAIN",1.45750506165195e-15,-2.23398371516307,3.47123468229899e-18,0.999999998513441,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,81
"RP11-290D2.6",1.46129782625117e-15,-2.23389095717543,3.48932409591313e-18,0.999999998509573,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,82
"CXCL12",1.48550984406179e-15,-2.23330367969938,3.60591015153119e-18,0.999999998484878,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,83
"NFKB1",1.51395882329747e-15,-2.23262413040221,3.74534613074478e-18,0.999999998455862,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,84
"NOD2",1.62487583097135e-15,-2.23007607086624,4.31423890341202e-18,0.999999998342734,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,85
"PARP8",1.65891374119836e-15,-2.22932433745871,4.4968814866039e-18,0.999999998308018,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,86
"CCL4",1.66533980935513e-15,-2.22918391752109,4.53178774520355e-18,0.999999998301464,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,87
"ANKRD36B",1.75659673279509e-15,-2.22723882022594,5.0420595921191e-18,0.999999998208388,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,88
"CTSK",1.76854334843206e-15,-2.22699069835616,5.11087490737018e-18,0.999999998196203,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,89
"PRPF38B",1.77216494611663e-15,-2.22691576726273,5.13182829200143e-18,0.999999998192509,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,90
"KDR",1.78422467981704e-15,-2.22666720279375,5.20191100178166e-18,0.999999998180209,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,91
"ABL1",1.94097971338955e-15,-2.22356200339387,6.15610226303492e-18,0.999999998020329,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,92
"MTRNR2L12",1.96381654229355e-15,-2.22312789806542,6.30181516560587e-18,0.999999997997037,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,93
"AR",1.97318286441318e-15,-2.22295111667247,6.36207088446189e-18,0.999999997987484,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,94
"HBD",2.03096828021802e-15,-2.22187626257416,6.74015857491238e-18,0.999999997928547,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,95
"C1QA",2.04227187094832e-15,-2.22166910956533,6.81539363526604e-18,0.999999997917018,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,96
"RNF5",2.05750291159165e-15,-2.22139154540788,6.9174296316716e-18,0.999999997901483,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,97
"LTF",2.09572025663334e-15,-2.2207028425572,7.17679358327158e-18,0.999999997862504,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,98
"GZMA",2.12097177175003e-15,-2.2202537354011,7.35078313022436e-18,0.999999997836749,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,99
"F8",2.16184135384783e-15,-2.21953657166482,7.63680099157549e-18,0.999999997795065,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,100
"MS4A1",2.16795336339865e-15,-2.21943033141025,7.6800439266318e-18,0.999999997788831,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,101
"DEFA4",2.28897162432759e-15,-2.2173784144602,8.56139728852873e-18,0.9999999976654,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,102
"IDO1",2.36878949814423e-15,-2.21607589919849,9.16889017866367e-18,0.999999997583992,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,103
"MON2",2.37104135227043e-15,-2.21603970654197,9.18633099987572e-18,0.999999997581695,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,104
"KLF1",2.37784556753083e-15,-2.2159305271488,9.23913097354573e-18,0.999999997574755,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,105
"DNAJC8",2.37981544356511e-15,-2.2158989693159,9.25444524088954e-18,0.999999997572746,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,106
"IGFBP3",2.39077738797149e-15,-2.21572376865632,9.33989754540821e-18,0.999999997561565,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,107
"DEFA3",2.40417157933552e-15,-2.21551063602134,9.44484316641415e-18,0.999999997547904,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,108
"TEK",2.41603551471467e-15,-2.2153227102377,9.53828864724292e-18,0.999999997535804,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,109
"EGFR",2.41959855234977e-15,-2.21526642742755,9.56644248938534e-18,0.99999999753217,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,110
"FIS1",2.42635095601844e-15,-2.2151599610192,9.61991137280759e-18,0.999999997525283,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,111
"PPARG",2.48070166011262e-15,-2.21431222310745,1.00557138779088e-17,0.999999997469849,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,112
"CCDC47",2.5130295484239e-15,-2.2138155851712,1.03195087399038e-17,0.999999997436876,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,113
"KNG1",2.51599094391581e-15,-2.21377036772027,1.03438444290491e-17,0.999999997433856,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,114
"EMC6",2.58504516932069e-15,-2.21272883096886,1.09194334338661e-17,0.999999997363425,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,115
"IGKC",2.5991907531126e-15,-2.21251845275144,1.10392645117026e-17,0.999999997348998,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,116
"USP48",2.61421873645569e-15,-2.21229603445193,1.11672870330404e-17,0.99999999733367,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,117
"SH3KBP1",2.62851720710791e-15,-2.21208543854726,1.12897800710281e-17,0.999999997319087,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,118
"ILF3-AS1",2.67061002857846e-15,-2.21147117923032,1.16542621820105e-17,0.999999997276155,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,119
"TTR",2.67530351115174e-15,-2.21140320784502,1.16952619097957e-17,0.999999997271368,0.999999999956702,"CDK6",FALSE,1.88040962999562e-11,120
"PRSS57",6.35384107211255e-07,2.16519783743528,38.0811792152061,6.78615711362443e-10,1.01792356704366e-06,"GSK3B",TRUE,5.99228483070003,1
"MYLK",4.63062672218592e-07,1.95528531029571,20.2263370569312,6.87991960552451e-06,0.00296559213856868,"GSK3B",TRUE,2.52788857823988,2
"ANKRD28",4.59765809412601e-07,1.95065560777494,19.9393518190972,7.99379123659914e-06,0.00296559213856868,"GSK3B",TRUE,2.52788857823988,3
"RAB27B",4.58285050374393e-07,1.94856698390087,19.8111220599031,8.54838158033401e-06,0.00296559213856868,"GSK3B",TRUE,2.52788857823988,4
"TLN1",4.57063906187992e-07,1.94684020921177,19.7056854751834,9.03322150080158e-06,0.00296559213856868,"GSK3B",TRUE,2.52788857823988,5
"PDE5A",4.54088964659448e-07,1.94261690859003,19.4499992244058,1.03267881474514e-05,0.00296559213856868,"GSK3B",TRUE,2.52788857823988,6
"TREML1",4.5263866422337e-07,1.940549453908,19.3259561505554,1.10198114035816e-05,0.00296559213856868,"GSK3B",TRUE,2.52788857823988,7
"GP9",4.52235920241653e-07,1.93997432469931,19.2915801662447,1.12200040566765e-05,0.00296559213856868,"GSK3B",TRUE,2.52788857823988,8
"GP6",4.47179650109277e-07,1.93271637173013,18.862608742111,1.4047943566744e-05,0.00296559213856868,"GSK3B",TRUE,2.52788857823988,9
"ARHGAP18",4.46515795428732e-07,1.93175825317217,18.806645835976,1.44662169718529e-05,0.00296559213856868,"GSK3B",TRUE,2.52788857823988,10
"GUCY1B3",4.44953199488467e-07,1.92949820241812,18.675247269373,1.54981397590645e-05,0.00296559213856868,"GSK3B",TRUE,2.52788857823988,11
"TUBA4A",4.44707486184849e-07,1.92914220012616,18.6546271695528,1.56666592307203e-05,0.00296559213856868,"GSK3B",TRUE,2.52788857823988,12
"LIMS1",4.43444937993055e-07,1.92731030119336,18.5488545737548,1.65604713067161e-05,0.00296559213856868,"GSK3B",TRUE,2.52788857823988,13
"ARHGAP6",4.41586495058656e-07,1.92460566765239,18.3937067748788,1.79650341683417e-05,0.00296559213856868,"GSK3B",TRUE,2.52788857823988,14
"SDPR",4.40251581155884e-07,1.92265693333076,18.2826666872143,1.90432044881939e-05,0.00296559213856868,"GSK3B",TRUE,2.52788857823988,15
"TPM4",4.40229228008837e-07,1.92262425882868,18.2808101816189,1.90617726340728e-05,0.00296559213856868,"GSK3B",TRUE,2.52788857823988,16
"PRKAR2B",4.4012683810346e-07,1.92247457324099,18.2723075532857,1.9147045739715e-05,0.00296559213856868,"GSK3B",TRUE,2.52788857823988,17
"ILK",4.3856571774125e-07,1.92018865358965,18.1429144799217,2.04930513128121e-05,0.00296559213856868,"GSK3B",TRUE,2.52788857823988,18
"VCL",4.38515645658471e-07,1.92011521903858,18.1387718777127,2.05376806673517e-05,0.00296559213856868,"GSK3B",TRUE,2.52788857823988,19
"C6orf25",4.37360362751324e-07,1.91841891654353,18.0433234736471,2.1593457036001e-05,0.00296559213856868,"GSK3B",TRUE,2.52788857823988,20
"LGALSL",4.37196128413541e-07,1.91817746065943,18.0297750264173,2.1747675682837e-05,0.00296559213856868,"GSK3B",TRUE,2.52788857823988,21
"FYB",4.30447228644704e-07,1.90818766402219,17.4774281311596,2.90739115023099e-05,0.00370943306157644,"GSK3B",TRUE,2.43069246155573,22
"CD226",4.29967544125834e-07,1.90747255071974,17.4384966207069,2.96754644926116e-05,0.00370943306157644,"GSK3B",TRUE,2.43069246155573,23
"RUFY1",4.26026013349886e-07,1.90157058272026,17.1202431776326,3.50863388919251e-05,0.00421036066703102,"GSK3B",TRUE,2.37568070012815,24
"DNM3",4.22062526089856e-07,1.89558853459098,16.80317230061,4.14639297456162e-05,0.00478429958603264,"GSK3B",TRUE,2.32018163326565,25
"CMTM5",4.20912893166589e-07,1.89384443290524,16.7117584934684,4.35104829488231e-05,0.00483449810542479,"GSK3B",TRUE,2.31564860562616,26
"MYL12A",4.1649529653422e-07,1.88710445016838,16.3628102994392,5.23014486888511e-05,0.00557654432247996,"GSK3B",TRUE,2.25363484166905,27
"MYL9",4.15765573010728e-07,1.88598523300801,16.305523373908,5.39065951173063e-05,0.00557654432247996,"GSK3B",TRUE,2.25363484166905,28
"PROS1",4.10115212913631e-07,1.87726172645483,15.8653424866012,6.80128833731975e-05,0.00633222948827213,"GSK3B",TRUE,2.19844335412487,29
"STX11",4.09663088806417e-07,1.87655927305918,15.8303808482503,6.92811289709719e-05,0.00633222948827213,"GSK3B",TRUE,2.19844335412487,30
"ITGB1",4.0959153938526e-07,1.87644804793473,15.8248516428821,6.948387016026e-05,0.00633222948827213,"GSK3B",TRUE,2.19844335412487,31
"GP1BA",4.09531466718334e-07,1.87635465086086,15.8202100854391,6.96545243709935e-05,0.00633222948827213,"GSK3B",TRUE,2.19844335412487,32
"ENDOD1",4.07667728789066e-07,1.87345120490824,15.6765452542127,7.51503407690088e-05,0.00663091242079489,"GSK3B",TRUE,2.17842670808809,33
"MMRN1",4.04576798191863e-07,1.8686108816795,15.439727782508,8.51786572695932e-05,0.00730102776596513,"GSK3B",TRUE,2.13661599992485,34
"NRGN",4.02484546042092e-07,1.86531651323886,15.2804488772533,9.267072743254e-05,0.00772256061937833,"GSK3B",TRUE,2.11223867395456,35
"CD36",3.98133384866893e-07,1.8584182717154,14.951848410466,0.000110289963902586,0.00894242950561506,"GSK3B",TRUE,2.04854447476782,36
"ESAM",3.97323009845648e-07,1.85712641476555,14.8910432951607,0.000113902507722302,0.00899230324123435,"GSK3B",TRUE,2.04612905611507,37
"YWHAZ",3.95628007687792e-07,1.85441704154406,14.7642622554465,0.000121822555344672,0.00929891144641822,"GSK3B",TRUE,2.0315678880572,38
"C2orf88",3.95183177627046e-07,1.8537043620448,14.7310800976245,0.000123985485952243,0.00929891144641822,"GSK3B",TRUE,2.0315678880572,39
"MYH9",3.90032912824705e-07,1.84540265230646,14.3496135645394,0.000151810851163726,0.0111081110607604,"GSK3B",TRUE,1.95435978675089,40
"CLU",3.87711389892001e-07,1.84162994982998,14.179300678089,0.00016618870252386,0.0118706216088471,"GSK3B",TRUE,1.92552653848233,41
