scenario,GeneSymbol,rank_no_docking_formal,no_docking_formal_score,scenario_score,scenario_rank,formal_rank_reproduced,rank_shift_vs_formal,in_scenario_top30,is_core10,is_focus5,dropped_components
drop_all_module_and_recovery_features,PRKDC,23,54.71872594659365,35.27856058949173,59,23,36,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,MDM4,21,55.64509677007915,35.01932031288152,60,21,39,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,IGFBP3,99,31.6233013275042,34.27940249990268,61,99,-38,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,DUT,45,47.94219831605302,33.72542649008982,62,45,17,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,LCK,83,37.18429618220377,33.33532301541736,63,83,-20,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,AURKA,52,46.27114229369852,33.16827047604653,64,52,12,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,HDAC1,32,52.82782592742976,33.02242134170686,65,32,33,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,VDR,67,40.36211971467029,32.433326403825035,66,67,-1,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,SERPINE1,117,25.315326962076785,32.3901686319956,67,117,-50,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,PIK3CA,36,51.782778837561,32.324212677640716,68,36,32,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,STAT1,90,35.43908280950596,32.01745748016634,69,90,-21,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,IDO1,109,29.32769303768205,31.80364224555109,70,109,-39,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,BCL2,68,40.11814789781163,31.428223999633907,71,68,3,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,ATP12A,62,41.91176126962033,31.317890273139604,72,62,10,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,PGD,31,52.8550472189166,30.979005130024984,73,31,42,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,FEN1,46,47.76679184600543,30.50664529865998,74,46,28,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,TP53,34,52.75607903312135,29.487882721992616,75,34,41,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,CFTR,125,15.074098735280806,29.28245531246663,76,125,-49,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,PDGFRB,78,37.58277695897213,29.179863425915613,77,78,-1,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,TDP1,44,48.23296042277877,28.431431511151356,78,44,34,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,CXCR2,98,32.38390999979941,28.049996346043105,79,98,-19,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,PGR,104,30.99884992148073,27.939117163236375,80,104,-24,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,LYN,71,39.869822346176974,27.47079679032443,81,71,10,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,BRAF,102,31.18792941056806,27.430288052892504,82,102,-20,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,CDC25A,73,39.76592774178862,27.059707628473657,83,73,10,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,ALDH2,80,37.46903022693876,26.72231492173215,84,80,4,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,PIK3CB,49,47.55298695121654,26.577062362662158,85,49,36,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,CHEK2,54,46.04609489851133,26.35987876849457,86,54,32,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,PLAT,103,31.035857151235334,25.661589889434143,87,103,-16,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,DNMT1,59,43.410028135244886,25.652002536485313,88,59,29,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,PIK3CD,86,36.3479616394086,25.200310118505815,89,86,3,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,FLT4,112,28.475023136774187,25.18067194665516,90,112,-22,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,ERBB2,97,32.897317052884326,24.484073124268672,91,97,-6,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,FGFR1,105,30.73995505405806,24.347134650494574,92,105,-13,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,HDAC8,57,44.28150526191714,24.34138015463391,93,57,36,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,SHH,124,21.368955187390448,23.986957822863104,94,124,-30,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,NFKB1,87,35.95116330872005,23.886649071300525,95,87,8,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,DHFR,47,47.7354393604263,23.650298156236794,96,47,49,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,RET,74,39.69428208389376,21.97780245583713,97,74,23,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,MAP2K1,93,33.96083152101814,21.531849441274208,98,93,5,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,CCR5,91,34.535805159343205,21.462176613172918,99,91,8,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,CCNA2,66,40.49842416770713,21.12714002010583,100,66,34,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,EGLN1,107,30.00374862627243,20.169788620968657,101,107,-6,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,CD81,101,31.427772016711288,19.66267278531266,102,101,1,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,PON1,122,22.125804055815617,19.64070789508584,103,122,-19,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,GSR,111,28.637162364918588,19.01314741633426,104,111,-7,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,CCND1,94,33.61313395996893,18.930643919823623,105,94,11,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,VEGFA,79,37.51559416668631,18.80730920178069,106,79,27,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,IL2,95,33.38161198097101,18.598071043251835,107,95,12,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,ABL1,77,38.23770443318052,18.494536856589956,108,77,31,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,NOD2,110,28.74296187424454,17.450671876888705,109,110,-1,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,CASP8,115,25.64477594464451,17.255627648132602,110,115,-5,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,KDM5C,118,24.754871643831784,16.889445098908393,111,118,-7,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,ALPL,85,36.78870659369071,16.02612743171512,112,85,27,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,EIF2AK3,81,37.368566010757405,15.640785225360098,113,81,32,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,TLR9,108,29.73191887766343,15.128029605771484,114,108,6,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,CYP1A1,120,24.524530491450573,14.864014187994066,115,120,-5,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,PRKACA,113,27.68482295585844,14.503547291505495,116,113,3,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,C5AR1,84,36.86259213361141,14.36596739179749,117,84,33,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,MTOR,121,22.32585577427577,14.233630348030724,118,121,-3,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,TTK,76,39.08797180174,14.211914566173538,119,76,43,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,F8,116,25.33240551792412,13.877189185380937,120,116,4,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,PGF,106,30.60832355039873,13.43634963414247,121,106,15,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,FLT1,119,24.551593101941315,13.352851625194603,122,119,3,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,APOB,123,22.05516476510235,12.477201107947018,123,123,0,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,CTSK,114,26.547280084723155,12.182616184817228,124,114,10,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,CYP3A4,100,31.491053129475883,11.39671621707787,125,100,25,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,KNG1,126,12.45238394133412,10.337519917044693,126,126,0,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
